Date,T2M,PRECTOTCORR,RH2M,WS2M
20050324,32.09,0.16,47.9,1.48
20050325,32.17,0.03,41.04,2.05
20050326,31.01,0.0,43.7,2.14
20050327,31.94,0.01,45.05,1.83
20050328,33.47,0.0,40.06,1.48
20050329,32.99,0.0,46.24,2.97
20050330,32.03,2.96,51.51,1.93
20050331,30.68,0.11,53.79,1.91
20050401,32.59,0.22,44.73,1.73
20050402,32.33,0.13,48.0,2.45
20050403,28.95,10.83,66.44,2.3
20050404,25.46,6.09,83.24,1.86
20050405,24.87,5.87,85.28,2.99
20050406,26.42,18.14,81.1,1.69
20050407,25.72,10.74,82.53,2.05
20050408,27.69,0.27,70.91,2.33
20050409,28.81,0.14,66.56,2.28
20050410,29.32,0.69,66.72,1.29
20050411,28.54,0.56,71.36,1.03
20050412,28.58,0.34,69.59,0.98
20050413,28.52,0.58,70.75,1.16
20050414,29.53,0.06,63.42,1.13
20050415,29.92,0.05,59.47,1.77
20050416,30.12,0.09,56.98,1.28
20050417,29.91,0.05,55.64,1.5
20050418,29.5,0.05,58.91,1.22
20050419,29.66,0.57,59.63,1.69
20050420,27.57,2.76,72.15,1.89
20050421,28.16,0.27,65.66,1.76
20050422,28.59,0.0,64.59,1.21
20050423,29.85,0.06,60.6,1.6
20050424,29.65,0.02,64.31,0.92
20050425,28.72,1.35,67.44,0.85
20050426,28.99,1.98,66.52,1.08
20050427,29.64,0.26,64.01,0.77
20050428,31.24,0.0,58.97,1.3
20050429,31.95,0.01,56.9,1.45
20050430,29.44,10.29,69.62,1.73
20050501,29.48,9.98,72.37,1.22
20050502,28.5,1.71,74.51,1.07
20050503,30.34,0.37,62.35,1.34
20050504,29.16,3.96,65.43,1.63
20050505,29.77,1.02,64.07,1.45
20050506,30.23,3.09,62.05,2.2
20050507,29.22,3.73,67.0,1.88
20050508,28.66,0.0,65.1,1.94
20050509,30.65,0.13,57.62,3.29
20050510,29.77,0.02,59.55,3.56
20050511,29.57,0.07,64.05,2.94
20050512,30.62,1.48,62.04,2.29
20050513,30.25,0.17,61.73,2.83
20050514,31.13,0.67,58.32,2.38
20050515,30.79,0.94,60.92,3.09
20050516,30.96,0.1,56.92,3.04
20050517,31.48,0.0,54.63,2.84
20050518,32.9,0.0,51.24,2.67
20050519,33.38,0.0,50.7,1.87
20050520,33.46,0.0,49.13,1.52
20050521,32.29,0.29,52.88,2.46
20050522,33.25,0.4,51.6,2.6
20050523,31.61,1.24,56.99,3.03
20050524,31.56,0.1,57.3,2.95
20050525,31.28,0.4,56.55,2.2
20050526,30.7,25.5,63.03,2.79
20050527,28.31,4.15,73.27,2.24
20050528,28.11,1.94,68.54,2.67
20050529,29.41,1.83,63.25,1.85
20050530,29.08,0.21,63.91,2.91
20050531,28.35,2.69,69.74,3.58
20050601,28.87,0.5,69.33,3.44
20050602,28.86,0.45,68.4,3.78
20050603,29.36,0.08,67.57,2.44
20050604,28.99,1.2,68.82,2.19
20050605,28.61,1.78,71.59,2.54
20050606,28.47,0.64,70.68,2.55
20050607,28.65,0.14,68.77,2.83
20050608,29.06,0.78,68.89,3.41
20050609,26.88,1.26,74.94,4.97
20050610,27.29,0.81,66.29,5.77
20050611,28.25,0.27,68.21,4.14
20050612,29.28,0.47,63.52,4.32
20050613,28.17,0.93,67.63,4.5
20050614,27.51,0.05,69.71,3.82
20050615,28.8,0.29,64.55,3.85
20050616,28.49,2.19,70.26,4.51
20050617,27.76,0.99,70.8,5.6
20050618,27.26,0.45,68.58,5.53
20050619,27.92,0.84,68.64,5.32
20050620,27.48,4.21,71.37,5.13
20050621,27.19,1.32,73.04,4.94
20050622,26.9,0.69,66.89,5.08
20050623,27.85,0.07,65.77,4.63
20050624,28.55,0.41,66.89,4.98
20050625,28.29,0.6,68.71,4.54
20050626,27.46,0.28,71.05,4.45
20050627,27.18,0.38,72.44,4.22
20050628,27.27,0.33,69.7,4.65
20050629,27.61,0.44,67.51,4.57
20050630,27.69,1.89,70.42,4.02
20050701,27.15,1.54,74.87,3.92
20050702,27.6,1.02,69.36,4.06
20050703,27.33,0.47,71.68,4.55
20050704,27.36,1.62,71.41,4.59
20050705,27.41,0.7,72.54,5.01
20050706,27.54,0.4,65.34,5.89
20050707,28.08,0.24,64.65,5.53
20050708,28.34,0.35,67.51,4.86
20050709,27.48,0.25,69.28,5.4
20050710,26.39,1.7,67.7,4.67
20050711,27.31,0.39,64.55,4.74
20050712,27.8,0.11,67.92,4.09
20050713,26.83,2.02,74.75,2.26
20050714,26.81,16.31,73.63,2.94
20050715,26.47,4.94,78.19,2.3
20050716,26.43,1.46,78.42,1.97
20050717,26.81,1.71,74.3,3.63
20050718,27.67,0.31,71.31,3.69
20050719,27.41,0.21,73.47,3.97
20050720,26.94,0.83,74.5,3.85
20050721,26.73,0.03,72.15,4.4
20050722,26.69,0.38,72.04,4.34
20050723,26.24,2.33,75.71,4.28
20050724,26.34,1.21,73.17,5.47
20050725,26.45,0.62,69.18,6.74
20050726,27.38,0.69,66.88,6.64
20050727,27.52,0.4,67.91,6.15
20050728,27.29,0.5,68.27,5.39
20050729,26.48,1.5,69.22,5.68
20050730,26.8,1.88,69.95,6.52
20050731,27.46,0.91,68.91,7.14
20050801,26.76,2.91,71.04,6.68
20050802,26.53,1.13,67.73,7.2
20050803,26.51,0.23,67.91,5.72
20050804,26.63,0.28,70.22,5.48
20050805,27.28,0.27,65.45,5.49
20050806,27.92,0.03,63.33,4.95
20050807,27.91,0.01,64.83,4.77
20050808,27.26,0.09,67.3,4.66
20050809,27.74,0.33,67.3,4.47
20050810,27.25,1.55,70.37,4.78
20050811,27.71,0.34,68.83,4.87
20050812,28.03,0.15,65.28,5.24
20050813,28.2,0.16,65.18,4.82
20050814,28.25,0.46,64.76,5.32
20050815,28.24,0.92,64.59,5.35
20050816,27.38,0.67,64.15,5.35
20050817,28.24,0.05,62.24,4.75
20050818,27.58,0.0,62.07,4.62
20050819,27.63,0.29,66.29,4.37
20050820,28.34,0.0,62.33,4.35
20050821,29.11,0.16,60.04,3.93
20050822,28.76,0.24,61.82,2.95
20050823,27.57,10.61,70.38,1.96
20050824,27.09,1.65,71.47,2.77
20050825,27.83,7.45,67.0,3.06
20050826,27.37,5.11,70.74,2.13
20050827,26.57,4.6,77.55,1.94
20050828,28.3,1.65,72.21,1.72
20050829,28.11,0.47,70.42,2.15
20050830,29.71,0.1,62.11,2.84
20050831,27.63,2.62,70.11,2.89
20050901,27.79,1.73,72.21,2.38
20050902,26.59,10.73,80.63,2.72
20050903,26.28,5.56,83.53,2.23
20050904,26.59,5.87,81.22,3.31
20050905,26.16,0.98,77.1,4.34
20050906,26.31,1.92,76.58,3.89
20050907,25.66,3.23,78.03,3.52
20050908,27.13,0.72,73.47,4.66
20050909,27.67,0.33,69.43,5.09
20050910,26.49,2.77,72.42,4.72
20050911,26.14,1.51,73.82,4.41
20050912,26.17,0.59,75.11,4.76
20050913,26.72,0.29,72.3,5.08
20050914,27.4,0.18,69.35,4.54
20050915,26.38,8.95,72.52,3.14
20050916,26.76,0.18,74.46,2.89
20050917,28.17,0.01,66.26,3.5
20050918,27.98,0.0,65.7,4.19
20050919,27.04,0.11,66.73,5.14
20050920,26.66,0.9,70.37,5.46
20050921,27.84,0.35,67.95,4.78
20050922,28.11,0.11,66.08,3.82
20050923,28.1,0.0,64.53,3.65
20050924,28.25,0.28,64.08,3.32
20050925,28.32,1.26,64.04,3.26
20050926,28.59,0.02,61.87,3.31
20050927,28.37,0.0,63.36,3.13
20050928,27.37,4.69,69.77,2.65
20050929,27.29,1.19,69.91,2.85
20050930,26.96,1.54,69.79,2.97
20051001,27.11,0.11,66.84,2.14
20051002,27.02,3.63,72.09,1.5
20051003,27.59,4.3,72.03,1.86
20051004,27.13,28.73,76.49,1.32
20051005,27.6,7.76,73.86,1.23
20051006,28.63,0.13,67.27,1.25
20051007,28.25,4.53,72.16,0.83
20051008,26.79,20.85,79.95,2.02
20051009,25.26,7.78,83.91,1.24
20051010,25.55,14.04,83.0,1.12
20051011,25.94,17.47,80.61,1.05
20051012,24.61,7.88,87.52,1.18
20051013,25.1,6.82,86.21,1.7
20051014,25.66,0.18,79.64,2.61
20051015,26.6,0.71,76.84,1.46
20051016,26.87,1.16,73.27,0.87
20051017,26.11,5.84,80.95,1.04
20051018,25.85,4.92,80.64,1.19
20051019,25.44,3.2,81.09,2.71
20051020,26.18,0.26,77.34,2.08
20051021,25.95,45.94,82.2,1.97
20051022,24.25,31.37,90.79,1.43
20051023,25.02,10.0,87.61,2.37
20051024,24.67,31.3,86.99,1.19
20051025,24.45,23.03,89.02,1.3
20051026,24.26,3.36,86.52,1.04
20051027,24.6,2.93,86.41,2.24
20051028,25.42,0.61,83.45,2.99
20051029,26.03,2.95,83.27,3.07
20051030,25.42,6.1,86.1,2.77
20051031,24.93,0.87,88.21,1.85
20051101,24.93,18.14,87.77,1.95
20051102,24.04,13.33,92.16,1.36
20051103,24.08,5.67,86.82,1.05
20051104,24.19,15.42,88.09,1.14
20051105,23.34,14.23,90.13,1.67
20051106,23.77,10.83,91.23,1.42
20051107,23.67,10.25,91.12,1.75
20051108,23.84,7.93,90.84,1.72
20051109,23.53,1.09,91.1,1.35
20051110,24.13,3.26,90.26,0.92
20051111,23.97,4.0,91.37,0.74
20051112,23.65,7.69,91.32,1.93
20051113,21.41,6.12,90.91,1.34
20051114,22.46,0.69,79.61,1.23
20051115,22.76,0.0,81.44,0.95
20051116,21.14,0.0,80.9,1.4
20051117,20.33,0.01,74.42,1.3
20051118,20.58,0.0,72.12,1.34
20051119,21.37,0.09,79.63,1.25
20051120,22.64,0.16,80.98,1.25
20051121,22.29,9.42,90.68,1.79
20051122,23.15,14.57,95.21,3.42
20051123,23.47,48.24,94.76,3.51
20051124,21.89,24.47,93.49,3.3
20051125,23.06,5.74,90.6,2.41
20051126,23.29,1.7,89.79,1.93
20051127,23.53,1.69,89.35,1.96
20051128,22.44,0.04,86.37,1.52
20051129,20.79,0.37,80.77,1.14
20051130,22.31,0.11,72.98,0.95
20051201,23.71,0.04,80.79,0.72
20051202,24.11,1.37,85.12,0.77
20051203,23.78,12.57,88.64,0.91
20051204,24.38,6.58,89.1,1.06
20051205,23.63,2.15,89.75,2.18
20051206,22.79,0.16,87.15,1.64
20051207,22.6,0.0,86.72,1.26
20051208,22.2,0.0,75.18,0.98
20051209,22.78,5.37,75.57,1.12
20051210,22.91,8.22,87.56,1.97
20051211,22.98,4.85,91.84,2.75
20051212,23.15,2.54,91.52,1.76
20051213,22.92,4.85,94.03,2.05
20051214,23.0,0.62,88.89,1.72
20051215,22.29,0.01,86.81,1.78
20051216,20.83,0.01,83.95,1.55
20051217,21.87,0.84,86.97,1.37
20051218,23.09,1.22,89.07,1.59
20051219,24.13,0.07,84.61,1.22
20051220,24.65,0.04,83.51,1.06
20051221,25.07,0.02,81.72,1.0
20051222,24.95,1.19,80.15,0.54
20051223,24.34,0.88,79.93,0.76
20051224,23.34,0.0,84.6,1.13
20051225,22.65,0.0,87.11,1.94
20051226,21.74,0.0,84.84,2.05
20051227,20.59,0.0,80.98,1.63
20051228,21.16,0.03,85.11,1.51
20051229,21.53,0.01,83.39,1.61
20051230,20.56,0.0,79.54,1.39
20051231,21.04,0.0,83.71,1.9
20060101,20.6,0.0,82.76,1.89
20060102,20.79,0.0,83.45,1.68
20060103,20.84,0.0,84.44,1.49
20060104,21.67,0.21,85.35,1.3
20060105,22.7,0.65,89.5,1.81
20060106,22.58,0.01,85.41,1.92
20060107,23.19,0.36,87.84,1.66
20060108,23.09,13.11,91.98,1.95
20060109,23.87,0.78,88.56,1.88
20060110,23.32,0.09,86.5,2.02
20060111,21.42,0.0,84.71,1.61
20060112,22.42,0.01,85.9,1.7
20060113,22.39,0.05,82.99,1.7
20060114,22.45,0.14,87.94,1.71
20060115,24.08,0.02,85.7,1.7
20060116,24.22,0.36,84.27,1.89
20060117,23.97,0.03,82.76,1.5
20060118,22.53,0.0,77.57,1.31
20060119,20.81,0.0,71.34,1.11
20060120,21.07,0.0,66.53,1.23
20060121,21.43,0.0,69.16,1.16
20060122,21.83,0.0,64.9,1.07
20060123,21.68,0.0,61.97,1.16
20060124,22.16,0.0,63.61,1.24
20060125,22.09,0.0,71.41,1.35
20060126,21.24,0.0,70.77,1.66
20060127,22.29,0.05,79.32,2.28
20060128,22.27,0.0,76.83,1.92
20060129,20.65,0.0,70.59,1.7
20060130,20.17,0.0,72.22,1.68
20060131,20.93,0.0,74.95,1.93
20060201,21.6,0.0,75.39,2.05
20060202,22.43,0.0,74.41,2.12
20060203,22.94,0.01,76.61,2.33
20060204,24.22,0.01,77.68,2.5
20060205,24.36,0.0,72.28,2.07
20060206,22.26,0.0,66.14,1.85
20060207,21.29,0.0,63.63,1.72
20060208,21.76,0.0,62.34,1.8
20060209,22.67,0.0,69.28,1.62
20060210,22.55,0.0,64.46,1.78
20060211,22.68,0.0,65.09,1.91
20060212,23.34,0.0,65.24,2.26
20060213,22.2,0.0,65.54,1.91
20060214,22.51,0.0,55.69,1.37
20060215,23.3,0.0,57.57,1.13
20060216,24.15,0.0,59.8,1.25
20060217,24.46,0.0,57.15,1.14
20060218,24.58,0.0,59.72,1.58
20060219,24.73,0.0,60.76,1.44
20060220,24.82,0.0,57.1,1.65
20060221,24.4,0.0,56.07,1.46
20060222,23.87,0.0,55.97,1.63
20060223,23.68,0.0,51.65,1.69
20060224,24.55,0.0,51.15,1.54
20060225,25.55,0.0,58.49,1.21
20060226,26.06,0.0,52.52,1.39
20060227,26.81,0.0,56.37,1.35
20060228,27.55,0.0,60.73,1.35
20060301,27.98,0.0,63.27,1.48
20060302,28.12,0.04,62.7,1.91
20060303,26.58,29.2,78.6,1.77
20060304,26.11,5.64,76.2,1.68
20060305,27.59,2.41,68.94,1.38
20060306,27.0,5.45,73.39,1.53
20060307,26.61,0.29,72.53,1.3
20060308,27.46,0.01,62.65,1.87
20060309,26.39,5.09,76.03,1.91
20060310,26.81,2.28,73.94,1.22
20060311,27.89,7.51,71.75,0.71
20060312,27.84,1.47,69.65,1.53
20060313,28.4,0.0,62.11,0.67
20060314,27.92,0.0,62.86,1.52
20060315,28.68,0.1,62.03,1.09
20060316,28.38,0.0,61.33,1.22
20060317,28.6,0.0,60.69,1.15
20060318,28.74,0.0,59.09,1.74
20060319,28.47,0.0,58.82,2.3
20060320,28.49,0.0,57.06,1.98
20060321,28.41,0.0,53.31,1.74
20060322,28.45,0.03,47.34,1.3
20060323,29.64,0.02,48.9,1.71
20060324,30.04,0.59,51.5,1.11
20060325,29.46,0.0,53.95,1.33
20060326,29.71,0.17,54.19,1.48
20060327,29.97,0.03,51.87,1.45
20060328,29.23,0.0,48.9,1.71
20060329,29.24,0.0,53.5,1.41
20060330,29.84,0.07,56.95,1.87
20060331,29.83,0.01,54.3,1.69
20060401,30.03,0.0,46.19,1.6
20060402,30.15,0.0,45.35,1.64
20060403,30.42,0.04,48.38,1.66
20060404,31.08,0.0,45.15,1.65
20060405,31.52,0.0,43.13,1.82
20060406,32.61,0.0,45.83,2.12
20060407,32.73,0.0,45.72,2.09
20060408,32.8,0.0,45.62,1.95
20060409,32.67,0.0,42.91,2.28
20060410,32.21,0.0,41.52,1.86
20060411,32.48,0.01,43.72,1.71
20060412,32.83,0.17,47.12,2.14
20060413,31.86,0.92,49.26,1.34
20060414,30.79,0.44,55.75,2.49
20060415,30.33,1.64,55.16,0.78
20060416,28.64,0.47,61.7,1.96
20060417,27.86,10.41,68.95,2.03
20060418,29.05,3.04,66.57,1.78
20060419,29.63,0.99,63.14,1.21
20060420,29.98,0.58,58.39,1.68
20060421,30.28,0.08,53.97,1.44
20060422,30.33,0.0,45.68,1.49
20060423,31.04,0.0,46.23,1.84
20060424,31.53,0.0,41.67,1.99
20060425,32.79,0.55,45.27,1.91
20060426,33.37,0.24,46.69,2.37
20060427,33.37,0.0,47.38,2.33
20060428,32.6,0.0,51.11,3.86
20060429,32.14,0.0,50.14,3.63
20060430,33.6,0.0,45.73,3.21
20060501,33.43,0.0,46.86,3.53
20060502,33.19,0.47,48.81,2.51
20060503,30.92,0.34,55.27,1.58
20060504,30.82,0.83,55.84,2.19
20060505,30.57,0.19,56.78,1.71
20060506,31.3,0.01,53.3,1.48
20060507,31.56,0.13,52.66,1.83
20060508,32.11,0.32,51.02,2.27
20060509,32.21,1.05,46.72,2.2
20060510,32.38,1.05,48.44,1.58
20060511,32.9,0.87,49.33,1.92
20060512,30.48,1.7,58.8,2.68
20060513,29.9,0.34,61.28,2.52
20060514,31.49,0.27,52.05,2.42
20060515,30.71,4.01,58.86,3.07
20060516,29.04,15.81,71.88,2.52
20060517,29.67,1.95,63.86,2.86
20060518,27.5,17.07,75.5,2.45
20060519,27.88,2.39,71.64,3.8
20060520,29.16,0.0,59.06,4.24
20060521,28.56,5.65,68.1,3.78
20060522,28.46,2.58,69.39,4.19
20060523,28.64,1.08,68.42,4.6
20060524,29.05,0.53,63.76,4.67
20060525,28.1,0.82,69.25,4.81
20060526,27.27,2.67,70.84,4.52
20060527,26.25,1.91,74.46,4.34
20060528,26.98,5.38,73.46,5.23
20060529,27.16,2.16,72.88,6.02
20060530,27.93,3.88,69.99,6.27
20060531,26.93,5.68,71.59,5.06
20060601,27.27,0.6,72.0,4.43
20060602,27.73,1.4,69.71,3.91
20060603,27.71,1.32,71.07,4.21
20060604,27.35,0.41,66.27,4.46
20060605,27.03,0.32,67.07,4.05
20060606,26.79,0.58,71.34,3.5
20060607,26.36,0.19,69.58,3.67
20060608,28.2,0.01,63.74,3.66
20060609,28.12,0.16,64.45,4.01
20060610,28.21,0.0,63.37,4.05
20060611,27.88,0.0,64.27,3.84
20060612,28.65,0.0,60.95,3.97
20060613,29.03,0.5,61.06,3.69
20060614,29.04,0.23,62.46,3.27
20060615,29.22,0.87,64.76,2.67
20060616,26.86,3.03,74.29,2.64
20060617,27.81,0.58,66.28,3.22
20060618,28.75,0.35,66.78,1.73
20060619,27.69,3.22,72.79,2.8
20060620,27.88,2.13,68.64,2.48
20060621,26.32,2.01,76.87,2.33
20060622,27.5,3.75,74.11,2.48
20060623,26.62,4.01,77.55,4.77
20060624,27.45,1.96,72.66,5.13
20060625,27.09,1.63,69.74,5.86
20060626,27.36,0.59,70.79,4.61
20060627,27.83,0.64,71.55,4.23
20060628,27.1,0.47,70.58,5.17
20060629,27.09,12.41,72.85,5.0
20060630,26.89,1.48,73.14,4.8
20060701,27.18,0.19,70.74,6.14
20060702,26.91,0.24,70.32,6.43
20060703,27.48,0.34,67.79,6.6
20060704,27.37,0.77,68.05,6.87
20060705,27.32,0.6,69.55,5.72
20060706,27.73,0.43,66.78,5.22
20060707,27.26,0.89,69.98,4.63
20060708,28.35,0.32,67.82,4.94
20060709,28.17,0.24,66.73,5.14
20060710,27.54,2.1,68.67,4.78
20060711,27.44,1.24,69.5,4.96
20060712,26.45,1.69,72.95,4.79
20060713,26.58,0.71,70.02,5.59
20060714,26.69,1.05,72.06,4.98
20060715,27.28,1.38,71.22,5.22
20060716,27.46,0.25,69.11,5.41
20060717,27.25,0.49,68.12,5.95
20060718,27.2,1.1,67.59,5.79
20060719,27.52,0.32,67.58,4.84
20060720,27.5,0.4,67.79,4.82
20060721,27.94,0.15,65.1,4.91
20060722,27.07,0.03,66.47,4.42
20060723,28.06,0.06,64.08,4.19
20060724,29.02,0.01,60.6,4.04
20060725,28.49,0.24,63.21,3.32
20060726,27.06,0.62,70.47,3.4
20060727,26.36,0.79,66.91,4.63
20060728,25.79,0.83,66.22,5.56
20060729,26.87,0.74,68.64,4.94
20060730,27.65,0.29,67.15,4.46
20060731,26.71,0.2,70.09,4.48
20060801,27.71,0.16,66.23,4.29
20060802,28.03,0.14,63.35,4.9
20060803,27.21,0.22,66.7,5.39
20060804,26.85,0.12,67.87,4.94
20060805,27.36,0.06,64.62,4.9
20060806,28.29,0.06,61.76,4.37
20060807,28.77,0.18,60.63,4.38
20060808,28.52,0.18,60.9,4.36
20060809,27.42,1.21,66.26,4.73
20060810,26.44,1.9,69.67,5.27
20060811,27.48,1.72,68.71,5.57
20060812,27.07,1.54,68.86,6.02
20060813,26.85,1.22,69.39,5.72
20060814,26.74,1.04,69.98,5.13
20060815,27.56,1.55,68.53,5.53
20060816,26.74,0.87,69.64,6.84
20060817,27.62,0.78,65.3,6.16
20060818,27.2,5.38,68.14,4.87
20060819,27.78,0.57,67.87,3.66
20060820,27.47,19.27,71.42,2.54
20060821,25.99,13.06,80.65,1.89
20060822,27.6,1.64,70.19,2.02
20060823,27.73,0.85,65.9,2.25
20060824,27.94,7.23,67.5,2.37
20060825,27.07,8.58,74.62,2.03
20060826,26.83,0.09,68.1,3.73
20060827,25.96,0.0,67.73,4.2
20060828,27.27,0.22,66.21,4.35
20060829,27.72,0.45,66.27,4.27
20060830,27.98,0.03,65.89,3.87
20060831,28.56,0.54,64.09,3.36
20060901,27.72,10.93,69.75,3.04
20060902,25.99,12.51,78.75,1.39
20060903,27.27,1.48,76.55,1.11
20060904,26.19,5.04,78.39,2.82
20060905,27.23,0.21,69.88,3.05
20060906,28.08,2.79,69.32,1.46
20060907,27.09,4.06,77.81,0.98
20060908,27.28,1.93,76.47,1.83
20060909,27.47,4.09,71.49,1.28
20060910,26.99,1.09,73.76,2.48
20060911,26.2,1.84,75.57,3.05
20060912,26.94,2.14,72.13,4.3
20060913,26.44,2.06,74.32,4.74
20060914,25.67,0.7,74.25,4.35
20060915,25.87,1.69,75.25,4.02
20060916,25.88,5.03,77.11,4.03
20060917,25.7,1.14,78.88,3.87
20060918,26.67,0.73,73.31,4.08
20060919,27.26,0.27,69.9,4.45
20060920,27.35,0.26,70.95,3.73
20060921,26.38,2.0,73.98,3.62
20060922,26.47,0.86,72.95,3.55
20060923,27.1,0.28,72.25,3.2
20060924,26.17,3.1,76.4,3.54
20060925,24.49,2.39,79.96,3.07
20060926,26.25,0.3,68.95,4.8
20060927,27.24,0.53,63.55,3.54
20060928,27.78,0.44,64.83,4.04
20060929,27.03,1.05,68.16,3.86
20060930,27.75,0.59,67.0,3.97
20061001,27.7,0.77,68.33,4.07
20061002,27.73,0.63,67.41,3.75
20061003,28.3,0.06,65.04,3.36
20061004,27.64,3.78,68.41,3.64
20061005,27.84,0.56,67.99,4.0
20061006,27.23,2.88,72.62,3.84
20061007,26.41,10.7,80.87,3.37
20061008,25.78,7.15,79.11,4.2
20061009,25.83,1.05,75.74,3.07
20061010,26.02,1.7,78.32,2.03
20061011,26.73,0.66,75.36,1.98
20061012,26.51,4.03,77.03,1.27
20061013,27.74,0.66,67.07,1.26
20061014,27.77,1.83,67.43,1.48
20061015,26.91,7.91,76.59,1.28
20061016,26.04,7.49,80.24,1.48
20061017,26.41,5.48,79.05,1.74
20061018,26.52,3.73,77.6,1.63
20061019,25.66,9.56,82.92,1.5
20061020,25.39,9.9,82.56,1.69
20061021,25.67,3.2,77.63,1.64
20061022,25.75,1.82,76.57,1.78
20061023,25.11,10.42,82.21,1.97
20061024,25.14,3.54,83.14,2.01
20061025,25.52,3.91,80.22,2.21
20061026,24.98,8.47,84.5,2.23
20061027,24.52,8.96,88.77,2.23
20061028,25.5,13.68,80.21,1.08
20061029,25.56,2.89,82.7,1.07
20061030,25.18,4.96,85.56,1.2
20061031,24.75,2.21,87.78,1.9
20061101,25.61,7.11,82.23,1.81
20061102,25.15,6.82,85.78,1.98
20061103,24.13,7.13,87.78,1.75
20061104,23.48,5.78,89.96,1.17
20061105,24.92,0.86,83.18,1.46
20061106,24.38,13.03,87.28,0.86
20061107,23.27,5.1,87.7,1.73
20061108,23.86,3.74,85.92,1.23
20061109,23.77,15.17,89.53,1.0
20061110,24.16,7.19,88.03,1.33
20061111,23.7,1.06,89.14,1.5
20061112,24.78,0.69,86.16,1.76
20061113,24.12,0.79,88.78,1.73
20061114,24.46,2.54,86.74,2.02
20061115,23.85,2.47,90.15,2.0
20061116,24.57,0.96,85.08,1.99
20061117,24.45,14.61,88.15,1.85
20061118,24.26,14.88,89.25,1.51
20061119,24.55,1.36,88.52,1.55
20061120,25.04,2.46,87.07,1.99
20061121,24.14,1.87,87.58,2.03
20061122,23.63,0.47,86.29,1.49
20061123,24.09,18.93,83.98,1.05
20061124,23.84,1.97,85.8,1.47
20061125,24.07,0.04,84.08,1.35
20061126,25.02,4.83,86.11,1.47
20061127,24.61,4.72,88.91,1.7
20061128,24.66,0.93,84.64,1.71
