Date,T2M,PRECTOTCORR,RH2M,WS2M
20050406,24.77,19.92,84.59,2.17
20050407,25.01,7.86,85.14,0.89
20050408,26.54,0.29,74.77,1.41
20050409,27.84,0.5,68.85,1.69
20050410,27.68,4.82,74.39,1.35
20050411,26.74,1.22,80.69,1.1
20050412,26.57,0.09,82.75,0.97
20050413,27.37,0.05,76.66,1.95
20050414,28.0,0.19,70.43,1.64
20050415,28.18,0.42,67.33,1.66
20050416,27.84,0.01,65.1,1.72
20050417,28.02,0.0,61.67,1.7
20050418,27.68,0.1,64.24,1.66
20050419,28.31,0.23,66.4,1.94
20050420,26.96,1.61,73.99,1.96
20050421,27.14,0.12,67.26,2.07
20050422,27.36,0.0,68.78,1.87
20050423,28.16,0.02,67.03,2.05
20050424,27.97,0.0,67.52,1.18
20050425,27.91,0.68,68.03,0.87
20050426,27.83,13.64,72.14,1.27
20050427,28.39,4.66,69.53,1.14
20050428,30.16,0.06,64.13,1.02
20050429,30.53,0.01,62.18,1.36
20050430,29.97,2.87,67.33,1.87
20050501,29.1,8.01,71.1,1.79
20050502,26.92,2.5,78.8,1.25
20050503,29.1,2.37,67.09,1.3
20050504,26.1,12.74,81.44,1.51
20050505,27.83,9.48,74.41,1.12
20050506,29.28,0.68,67.31,1.61
20050507,29.76,0.15,66.35,1.58
20050508,29.65,0.01,64.96,1.57
20050509,29.46,0.0,60.28,2.53
20050510,30.63,0.17,59.64,3.1
20050511,30.4,0.13,61.81,1.95
20050512,31.05,0.16,59.9,1.82
20050513,30.82,0.01,60.13,2.0
20050514,31.14,0.0,56.52,2.41
20050515,31.63,0.19,50.23,2.75
20050516,30.57,0.12,54.98,2.47
20050517,30.25,0.0,53.68,1.96
20050518,31.59,0.0,50.4,2.27
20050519,31.14,0.0,55.04,1.99
20050520,30.78,0.0,56.95,2.35
20050521,30.7,2.88,60.14,1.75
20050522,31.21,3.85,62.91,1.41
20050523,29.9,11.66,69.3,1.03
20050524,30.37,1.35,62.69,1.66
20050525,29.18,3.07,68.03,1.38
20050526,28.4,7.76,73.15,1.63
20050527,27.3,30.4,77.54,1.41
20050528,28.12,1.38,70.5,1.89
20050529,27.18,2.66,72.59,2.21
20050530,26.98,0.82,74.64,1.81
20050531,27.73,24.44,73.78,0.86
20050601,28.13,3.71,73.43,2.63
20050602,27.69,4.13,75.99,2.77
20050603,27.13,1.58,77.98,2.3
20050604,28.02,6.31,76.71,1.59
20050605,28.77,2.59,70.61,1.35
20050606,27.62,0.02,74.36,1.81
20050607,28.24,0.36,71.79,1.75
20050608,28.94,0.6,69.0,2.1
20050609,26.15,1.99,80.91,2.47
20050610,25.25,4.16,76.42,3.33
20050611,26.92,0.04,73.72,3.64
20050612,28.42,0.02,65.91,3.27
20050613,29.13,0.29,64.18,2.45
20050614,27.8,0.02,70.45,2.33
20050615,28.55,0.0,67.33,2.3
20050616,29.41,0.04,61.57,2.85
20050617,28.97,0.01,64.35,4.25
20050618,27.4,0.05,65.83,4.23
20050619,27.87,0.03,65.48,3.71
20050620,26.83,2.34,71.69,3.56
20050621,26.42,0.22,68.81,4.35
20050622,27.04,0.85,63.96,4.76
20050623,27.21,0.0,61.42,4.1
20050624,27.22,1.29,67.58,3.4
20050625,27.73,0.63,66.35,3.69
20050626,27.33,0.0,66.81,3.76
20050627,27.12,0.01,67.65,3.86
20050628,27.35,0.01,64.78,4.38
20050629,28.31,0.0,61.58,3.79
20050630,27.66,0.76,65.49,3.28
20050701,27.38,1.57,67.95,3.77
20050702,27.28,1.43,67.01,3.56
20050703,27.68,0.1,66.21,3.85
20050704,27.8,0.16,65.69,4.11
20050705,27.35,0.39,65.48,4.7
20050706,27.57,0.21,60.37,4.74
20050707,27.91,0.0,62.26,4.03
20050708,27.84,1.82,65.44,3.9
20050709,27.72,0.51,62.31,4.82
20050710,27.1,5.33,61.76,3.41
20050711,26.97,1.24,65.72,3.54
20050712,27.24,0.88,69.49,2.73
20050713,26.47,5.69,76.99,1.56
20050714,26.38,12.01,78.26,1.17
20050715,25.77,10.53,80.16,1.12
20050716,25.7,14.33,81.84,1.01
20050717,26.05,2.74,80.6,0.94
20050718,27.13,0.12,73.49,1.7
20050719,26.84,0.52,77.71,1.87
20050720,27.27,3.15,74.2,2.38
20050721,27.37,0.12,70.76,3.38
20050722,26.26,2.11,73.4,3.7
20050723,25.47,17.93,76.92,4.08
20050724,25.37,5.56,76.47,4.92
20050725,26.56,3.12,69.96,5.69
20050726,26.34,2.42,69.04,5.6
20050727,27.16,0.9,66.97,5.41
20050728,26.94,1.62,67.35,5.11
20050729,26.39,0.3,68.48,5.49
20050730,26.73,0.99,68.45,5.24
20050731,27.45,1.91,65.8,6.05
20050801,26.81,0.49,68.84,5.55
20050802,26.57,0.37,66.51,5.49
20050803,26.83,0.21,65.31,4.6
20050804,26.78,0.4,67.68,4.2
20050805,26.37,0.28,67.98,4.54
20050806,27.55,0.03,63.16,4.58
20050807,27.57,0.01,64.18,4.32
20050808,27.53,0.08,64.84,4.22
20050809,27.78,0.23,66.42,3.67
20050810,27.08,15.66,71.4,3.88
20050811,27.13,0.96,68.63,4.41
20050812,27.47,1.32,67.9,4.06
20050813,27.06,1.07,69.04,3.86
20050814,26.89,2.7,72.79,3.62
20050815,26.13,9.38,76.28,3.52
20050816,25.41,0.55,72.5,4.45
20050817,27.26,0.19,65.63,4.37
20050818,27.06,0.02,65.93,3.86
20050819,26.74,2.84,69.92,3.59
20050820,27.13,0.02,66.0,3.0
20050821,27.77,1.83,65.62,2.35
20050822,27.06,2.58,71.78,1.37
20050823,25.52,34.4,81.24,1.32
20050824,25.73,8.0,79.46,1.44
20050825,26.14,9.31,74.82,1.84
20050826,25.68,3.63,78.16,2.27
20050827,25.48,25.2,81.31,1.15
20050828,26.78,15.62,77.62,1.04
20050829,26.95,5.14,78.03,0.86
20050830,27.47,1.54,75.25,1.11
20050831,26.49,2.72,79.26,2.01
20050901,26.78,13.84,77.12,1.26
20050902,26.3,18.23,82.14,0.98
20050903,25.76,15.22,85.89,1.05
20050904,25.51,20.02,87.1,1.17
20050905,25.14,2.01,86.03,2.2
20050906,24.79,5.05,86.8,1.53
20050907,25.25,11.99,84.47,1.34
20050908,26.18,5.52,81.69,0.99
20050909,26.27,3.3,82.64,2.67
20050910,25.18,7.53,83.46,3.32
20050911,25.0,1.52,80.28,3.31
20050912,24.96,0.05,82.57,3.35
20050913,25.35,0.52,81.62,3.31
20050914,25.77,0.06,79.72,2.95
20050915,24.94,4.64,80.33,2.08
20050916,25.42,0.14,82.22,1.87
20050917,26.11,0.19,76.76,2.61
20050918,25.76,0.01,75.29,3.63
20050919,25.04,0.37,73.85,5.04
20050920,24.99,2.52,77.68,4.5
20050921,26.12,0.09,76.97,3.0
20050922,26.84,0.03,74.52,2.02
20050923,26.93,0.0,71.9,1.58
20050924,26.99,2.39,72.0,1.65
20050925,26.84,1.06,73.65,1.58
20050926,26.68,0.14,74.91,1.44
20050927,25.84,1.02,79.66,1.46
20050928,26.41,16.08,77.66,1.02
20050929,25.64,8.88,81.7,1.36
20050930,24.92,12.47,84.6,1.4
20051001,25.21,7.35,81.4,1.75
20051002,24.73,2.56,83.47,1.02
20051003,24.9,6.85,78.68,1.38
20051004,25.57,30.82,79.47,0.92
20051005,26.24,8.32,78.64,0.64
20051006,25.76,1.38,81.65,0.91
20051007,25.5,6.68,85.43,1.25
20051008,25.19,28.15,85.49,1.08
20051009,25.12,12.55,83.08,1.51
20051010,23.58,5.78,90.23,1.46
20051011,23.2,13.0,89.43,1.94
20051012,24.04,14.09,89.9,1.15
20051013,23.92,20.95,91.75,2.68
20051014,24.16,7.84,88.32,1.63
20051015,24.81,3.63,85.49,1.18
20051016,24.94,7.05,84.54,0.7
20051017,24.75,21.33,87.98,0.6
20051018,23.58,12.54,92.69,1.01
20051019,24.47,9.22,88.48,1.0
20051020,25.02,2.31,84.79,1.65
20051021,24.42,14.21,89.39,1.01
20051022,24.95,55.85,86.91,0.83
20051023,23.64,25.46,91.52,1.38
20051024,23.96,17.66,90.96,0.69
20051025,23.55,51.14,92.84,0.88
20051026,22.68,4.12,91.02,1.68
20051027,22.86,27.29,91.56,2.98
20051028,23.82,3.01,88.77,3.02
20051029,25.41,1.09,86.9,2.17
20051030,25.04,2.16,89.9,2.35
20051031,25.23,0.62,90.06,1.56
20051101,24.99,7.6,89.24,0.96
20051102,23.56,6.93,91.0,1.07
20051103,23.33,6.54,88.63,1.46
20051104,22.08,11.41,91.25,2.21
20051105,22.71,7.62,91.9,1.98
20051106,23.16,19.67,94.41,2.91
20051107,22.58,25.37,94.04,3.13
20051108,22.38,10.02,93.71,2.74
20051109,22.26,2.08,94.69,2.58
20051110,22.43,0.35,91.41,2.33
20051111,23.09,2.98,94.27,2.5
20051112,22.21,1.56,90.77,2.53
20051113,20.09,0.12,82.76,1.77
20051114,19.72,0.26,86.31,1.87
20051115,20.13,0.0,85.7,1.61
20051116,19.19,0.0,78.31,1.73
20051117,18.63,0.0,80.92,1.7
20051118,18.78,0.0,81.16,1.56
20051119,19.85,0.01,84.92,1.84
20051120,20.41,0.02,86.18,2.24
20051121,20.6,14.92,92.18,3.5
20051122,22.77,17.19,95.83,3.57
20051123,22.32,37.49,94.97,3.75
20051124,21.42,20.64,93.16,3.04
20051125,22.14,16.08,92.92,2.22
20051126,21.94,3.11,91.72,2.65
20051127,21.53,1.14,90.66,2.67
20051128,20.17,0.28,88.66,2.14
20051129,19.34,0.0,87.52,2.08
20051130,20.49,0.0,86.12,1.83
20051201,21.17,0.15,83.61,1.65
20051202,21.73,11.3,90.05,2.31
20051203,22.84,19.45,93.33,2.46
20051204,22.95,6.47,94.93,2.24
20051205,22.38,0.49,91.33,2.31
20051206,21.28,0.02,89.38,2.05
20051207,20.98,0.0,89.94,2.13
20051208,18.83,0.0,81.24,2.08
20051209,20.06,6.12,81.45,2.87
20051210,20.3,5.95,90.97,3.38
20051211,21.56,3.57,93.14,2.93
20051212,21.95,4.54,93.3,2.92
20051213,21.73,5.66,93.06,3.15
20051214,22.09,0.13,89.89,2.39
20051215,20.85,0.0,87.83,2.36
20051216,19.4,0.0,86.87,2.4
20051217,20.35,4.48,90.11,3.23
20051218,21.55,3.43,91.87,3.06
20051219,21.35,1.44,90.21,2.86
20051220,22.88,0.18,89.34,2.35
20051221,22.9,0.09,89.47,2.17
20051222,23.12,0.49,86.38,1.65
20051223,23.33,0.23,84.03,0.81
20051224,22.71,0.0,87.46,1.03
20051225,21.49,0.0,88.48,1.7
20051226,19.81,0.0,85.68,1.61
20051227,18.65,0.0,82.87,1.44
20051228,19.58,0.16,88.02,1.81
20051229,18.81,0.03,83.67,1.38
20051230,18.72,0.0,86.22,1.7
20051231,19.43,0.01,85.76,2.23
20060101,18.7,0.0,84.95,2.07
20060102,19.04,0.0,86.16,1.88
20060103,19.3,0.0,87.0,1.77
20060104,20.06,0.28,87.08,1.76
20060105,21.31,0.98,89.41,2.52
20060106,20.71,0.0,86.82,2.49
20060107,22.17,0.34,89.78,2.36
20060108,22.2,3.36,93.16,2.13
20060109,22.87,0.24,89.6,2.32
20060110,21.36,0.01,86.57,2.36
20060111,19.89,0.0,85.69,2.13
20060112,20.39,0.0,86.29,2.04
20060113,19.96,0.0,86.44,1.97
20060114,20.51,0.07,84.52,1.65
20060115,21.24,0.0,85.15,1.61
20060116,21.51,0.0,85.27,1.43
20060117,21.63,0.0,82.88,1.17
20060118,20.26,0.0,76.56,1.63
20060119,19.58,0.0,70.62,1.44
20060120,20.05,0.0,68.58,1.6
20060121,20.3,0.0,70.26,1.64
20060122,20.63,0.0,68.86,1.26
20060123,20.63,0.0,63.87,1.13
20060124,20.78,0.0,67.71,1.23
20060125,20.09,0.0,76.46,1.64
20060126,19.38,0.05,81.43,1.88
20060127,20.99,0.12,85.62,2.7
20060128,19.65,0.0,80.3,2.26
20060129,18.39,0.0,76.95,1.71
20060130,18.61,0.0,79.03,1.63
20060131,18.74,0.0,81.44,1.95
20060201,19.45,0.0,81.76,2.21
20060202,19.9,0.0,81.41,2.17
20060203,20.83,0.0,81.67,1.97
20060204,22.23,0.0,84.21,2.3
20060205,22.06,0.0,74.98,2.15
20060206,20.3,0.0,67.24,1.87
20060207,19.78,0.0,68.53,1.82
20060208,19.46,0.0,73.78,1.95
20060209,20.1,0.0,72.67,1.66
20060210,20.59,0.0,70.47,1.98
20060211,21.02,0.0,73.18,2.1
20060212,20.78,0.0,70.9,2.15
20060213,20.32,0.0,68.13,1.82
20060214,21.02,0.0,61.0,1.77
20060215,21.86,0.0,63.81,1.37
20060216,22.53,0.0,66.14,1.32
20060217,23.1,0.0,67.88,1.61
20060218,23.05,0.0,69.31,1.89
20060219,23.62,0.0,64.05,1.72
20060220,23.9,0.0,60.55,1.83
20060221,22.95,0.0,64.53,1.81
20060222,22.86,0.0,59.52,2.03
20060223,22.7,0.0,55.08,1.95
20060224,22.97,0.0,50.12,1.86
20060225,23.65,0.0,48.29,1.53
20060226,23.54,0.0,53.79,1.62
20060227,25.2,0.0,62.9,1.48
20060228,25.84,0.0,71.46,1.85
20060301,26.88,0.0,68.77,1.87
20060302,26.78,0.73,70.48,2.05
20060303,25.26,12.74,83.16,2.2
20060304,26.29,3.76,70.62,1.89
20060305,26.77,6.24,71.82,1.77
20060306,25.61,23.39,75.94,1.61
20060307,25.28,0.3,71.37,1.83
20060308,25.41,0.0,67.98,1.83
20060309,25.12,3.05,76.25,1.77
20060310,25.84,3.88,74.72,1.64
20060311,26.18,4.42,77.01,1.37
20060312,26.53,0.93,72.67,1.75
20060313,26.08,0.0,73.04,1.47
20060314,26.42,0.0,72.12,1.87
20060315,26.7,0.0,69.5,1.94
20060316,26.32,0.0,71.17,1.46
20060317,26.95,0.0,67.46,1.38
20060318,27.14,0.0,63.77,1.96
20060319,26.37,0.0,67.4,2.31
20060320,26.3,0.0,63.55,2.24
20060321,26.35,0.0,59.74,2.07
20060322,26.36,0.0,56.86,1.72
20060323,27.18,0.11,56.58,2.06
20060324,27.72,0.03,56.39,1.78
20060325,27.57,0.0,58.79,1.59
20060326,27.96,0.0,54.69,1.54
20060327,28.5,0.0,53.36,2.01
20060328,27.89,0.0,56.8,2.05
20060329,28.01,0.0,61.08,2.1
20060330,28.91,0.0,60.84,2.25
20060331,28.84,0.0,54.17,1.86
20060401,28.9,0.0,51.73,2.14
20060402,29.07,0.0,51.2,2.25
20060403,29.39,0.34,52.63,2.09
20060404,29.83,0.01,49.68,2.15
20060405,30.18,0.0,49.85,2.1
20060406,31.17,0.0,46.7,2.04
20060407,31.59,0.0,44.57,1.97
20060408,31.51,0.0,49.66,2.18
20060409,30.94,0.0,52.31,2.54
20060410,30.49,0.0,53.58,2.51
20060411,30.54,0.0,52.54,2.06
20060412,31.49,0.0,51.26,2.22
20060413,30.67,0.0,52.94,2.33
20060414,29.07,0.18,61.76,2.66
20060415,27.92,11.54,65.92,2.02
20060416,25.93,6.41,78.63,1.95
20060417,26.22,8.07,77.04,1.85
20060418,28.05,1.31,69.67,1.74
20060419,28.69,0.1,64.21,1.77
20060420,28.62,0.05,62.07,1.89
20060421,28.39,0.0,58.92,1.92
20060422,28.08,0.0,52.8,1.75
20060423,28.93,0.0,51.61,1.97
20060424,29.78,0.0,47.92,2.0
20060425,31.13,0.14,44.56,1.52
20060426,32.58,0.42,43.84,1.33
20060427,33.64,0.0,41.01,1.21
20060428,34.79,0.0,39.36,1.68
20060429,33.73,0.0,41.6,2.24
20060430,34.65,0.0,35.74,2.66
20060501,34.61,0.0,36.21,3.02
20060502,33.01,4.6,47.19,2.25
20060503,29.12,1.4,67.09,1.88
20060504,28.28,0.55,64.15,2.0
20060505,28.18,0.07,65.51,2.41
20060506,29.93,0.11,60.73,2.01
20060507,30.84,0.16,54.61,2.28
20060508,30.76,0.73,52.99,2.56
20060509,29.69,6.69,53.1,2.56
20060510,29.11,9.21,62.34,1.96
20060511,30.25,7.61,61.18,1.3
20060512,29.79,12.64,64.46,1.6
20060513,28.02,5.71,71.46,1.97
20060514,29.19,0.03,63.38,1.44
20060515,30.25,0.48,58.24,1.43
20060516,29.28,14.46,67.28,1.19
20060517,29.17,5.29,69.14,2.25
20060518,27.64,16.09,76.39,1.95
20060519,29.01,0.66,66.38,2.84
20060520,27.99,0.0,62.41,2.84
20060521,29.06,0.69,57.93,2.81
20060522,30.57,0.07,56.26,3.14
20060523,31.03,0.21,54.79,3.08
20060524,29.8,0.24,57.06,3.92
20060525,26.83,5.3,68.77,3.64
20060526,26.98,9.18,70.42,3.99
20060527,26.28,1.54,68.95,4.63
20060528,26.35,2.03,72.62,3.68
20060529,27.49,2.68,69.82,3.97
20060530,27.59,0.97,68.37,3.98
20060531,27.81,3.19,64.29,4.26
20060601,27.59,2.17,66.49,4.05
20060602,27.45,1.72,68.42,3.16
20060603,27.61,7.82,68.12,3.69
20060604,27.08,1.32,66.76,3.35
20060605,27.12,0.11,64.58,3.65
20060606,26.76,5.82,65.75,3.2
20060607,26.35,1.61,70.22,2.85
20060608,28.27,0.01,62.44,2.21
20060609,29.09,0.11,62.34,2.24
20060610,28.33,0.02,63.79,1.94
20060611,28.58,0.0,63.89,2.15
20060612,29.09,0.54,61.82,2.72
20060613,27.67,5.07,64.79,2.94
20060614,27.23,1.1,70.36,1.92
20060615,27.09,2.79,74.36,1.74
20060616,27.3,9.52,73.25,1.73
20060617,27.54,5.08,70.15,1.18
20060618,28.13,2.08,70.75,1.14
20060619,27.84,27.41,74.96,1.11
20060620,26.29,9.82,75.36,2.0
20060621,26.17,0.48,77.37,1.49
20060622,26.74,3.07,76.17,1.39
20060623,26.41,0.77,79.2,2.77
20060624,27.32,0.16,71.17,3.43
20060625,27.07,3.67,70.61,4.29
20060626,25.78,0.52,74.12,3.77
20060627,27.32,0.26,71.71,3.59
20060628,27.1,0.15,71.66,4.08
20060629,27.44,0.95,69.11,4.14
20060630,26.13,0.56,71.72,4.28
20060701,27.77,0.01,65.07,5.26
20060702,27.11,0.03,67.23,5.83
20060703,27.87,0.02,62.89,6.17
20060704,28.14,0.8,61.46,6.15
20060705,27.88,0.02,61.18,5.28
20060706,27.99,0.04,62.72,4.85
20060707,28.0,0.17,63.23,4.37
20060708,28.85,0.11,62.99,4.38
20060709,28.28,0.27,64.15,4.3
20060710,27.89,0.27,63.71,4.37
20060711,28.15,1.04,62.49,4.74
20060712,27.14,6.41,67.57,4.44
20060713,26.6,2.78,68.41,4.72
20060714,26.55,2.63,72.23,4.17
20060715,27.13,9.9,71.75,4.48
20060716,27.52,0.19,67.41,4.61
20060717,28.0,0.91,62.94,4.99
20060718,27.4,7.49,65.65,4.9
20060719,27.79,1.61,66.17,3.71
20060720,27.72,2.26,66.89,4.22
20060721,27.76,0.02,64.98,4.17
20060722,27.37,0.0,65.1,3.73
20060723,27.59,0.5,60.73,4.09
20060724,28.52,0.21,61.6,3.08
20060725,27.72,0.27,66.28,1.7
20060726,25.75,4.37,75.53,2.31
20060727,26.06,2.46,70.16,3.99
20060728,25.97,0.78,63.9,5.2
20060729,27.58,0.05,57.72,5.2
20060730,27.94,0.01,61.12,4.19
20060731,27.6,0.21,62.88,4.28
20060801,28.62,0.1,58.5,3.99
20060802,27.69,0.01,59.36,4.56
20060803,27.51,0.33,62.62,4.6
20060804,28.23,0.04,61.29,4.39
20060805,27.73,0.01,62.21,4.26
20060806,28.61,0.66,58.32,3.79
20060807,29.02,0.09,57.39,2.78
20060808,27.84,0.31,58.89,3.85
20060809,27.7,2.06,59.74,4.29
20060810,27.51,0.29,62.16,4.49
20060811,27.65,1.71,62.95,5.13
20060812,26.82,3.48,66.86,4.92
20060813,27.34,2.41,66.07,4.91
20060814,27.05,1.11,64.87,4.65
20060815,27.85,1.1,63.18,5.21
20060816,27.9,1.22,60.9,5.86
20060817,28.31,0.49,59.9,5.27
20060818,27.78,2.81,64.45,3.88
20060819,28.21,4.67,65.85,1.95
20060820,27.64,8.92,69.53,2.34
20060821,26.22,7.54,77.86,1.56
20060822,27.86,1.56,66.8,1.58
20060823,25.46,1.13,74.08,1.67
20060824,26.51,4.59,68.75,1.62
20060825,26.4,10.64,73.12,1.81
20060826,26.67,5.0,71.38,2.76
20060827,27.43,0.05,61.54,3.45
20060828,27.34,0.44,63.67,3.7
20060829,27.3,0.15,61.77,3.73
20060830,27.17,0.15,63.76,3.34
20060831,28.55,0.22,61.92,2.3
20060901,28.68,7.4,64.01,1.64
20060902,27.34,6.67,72.2,1.6
20060903,27.1,4.72,75.96,0.97
20060904,25.75,1.42,81.21,1.67
20060905,26.17,0.01,72.51,2.28
20060906,26.28,13.69,76.07,1.6
20060907,26.02,2.48,78.92,1.84
20060908,26.1,0.82,76.79,1.85
20060909,26.26,2.08,72.39,2.06
20060910,26.12,1.33,77.19,1.44
20060911,26.89,0.8,72.58,2.06
20060912,27.34,0.83,72.38,1.99
20060913,25.78,2.25,80.39,2.32
20060914,25.37,3.02,79.26,2.86
20060915,24.67,0.83,79.89,2.81
20060916,25.6,0.83,74.36,3.7
20060917,26.13,0.67,71.6,3.32
20060918,27.1,0.21,65.79,4.13
20060919,27.34,1.39,65.27,3.92
20060920,27.69,0.49,65.99,3.3
20060921,27.47,0.22,65.64,3.41
20060922,27.16,0.06,66.02,3.13
20060923,27.38,0.46,67.68,2.13
20060924,25.57,4.14,78.26,1.68
20060925,25.48,3.94,75.97,3.01
20060926,26.53,1.46,70.21,3.28
20060927,27.11,1.67,62.99,2.42
20060928,28.0,0.72,67.65,2.33
20060929,27.47,1.1,67.03,2.1
20060930,27.36,3.32,67.36,2.41
20061001,28.24,1.41,65.29,2.51
20061002,27.97,8.75,68.92,1.99
20061003,27.97,0.55,68.47,1.58
20061004,27.68,3.26,69.68,1.82
20061005,27.53,0.39,68.18,2.5
20061006,27.69,4.19,70.03,2.31
20061007,26.74,4.74,76.69,1.53
20061008,26.48,10.52,79.78,1.7
20061009,27.28,2.38,71.36,1.45
20061010,26.92,0.91,72.29,1.16
20061011,27.09,3.04,71.01,1.08
20061012,27.17,1.34,66.27,1.47
20061013,26.25,0.1,68.65,1.52
20061014,26.5,0.15,69.24,1.61
20061015,26.02,3.28,75.87,1.81
20061016,25.51,2.25,79.93,1.89
20061017,25.85,2.48,77.88,1.8
20061018,25.63,4.33,78.76,2.1
20061019,25.01,5.04,83.31,1.83
20061020,24.76,6.46,81.92,1.64
20061021,24.85,2.43,80.18,1.89
20061022,24.63,0.83,78.35,2.23
20061023,24.71,8.03,81.68,2.45
20061024,24.19,3.84,82.37,2.51
20061025,24.39,18.7,84.53,2.88
20061026,24.11,15.48,85.16,2.91
20061027,23.54,19.12,90.4,3.01
20061028,23.81,21.34,90.43,1.67
20061029,24.33,9.12,87.25,1.12
20061030,24.03,1.42,90.32,1.66
20061031,23.98,0.6,90.89,1.85
20061101,24.28,10.97,85.27,1.57
20061102,23.58,8.13,90.66,2.08
20061103,22.69,10.47,89.38,1.84
20061104,23.11,11.52,89.21,1.58
20061105,23.78,2.56,87.19,1.66
20061106,23.96,9.96,88.26,1.84
20061107,22.14,4.06,87.09,1.57
20061108,22.79,2.04,87.89,1.95
20061109,22.89,2.59,91.45,1.38
20061110,23.48,2.8,88.86,2.28
20061111,23.25,1.63,89.11,2.25
20061112,23.92,2.49,87.67,3.1
20061113,23.51,1.96,88.83,2.34
20061114,23.49,1.51,86.91,2.26
20061115,23.19,4.05,88.78,2.64
20061116,23.52,1.01,86.24,2.62
20061117,23.83,8.73,87.81,2.9
20061118,23.5,9.11,90.06,2.93
20061119,24.07,1.5,88.26,1.99
20061120,23.77,2.79,87.28,2.57
20061121,22.76,0.47,84.16,2.05
20061122,22.41,0.36,83.23,1.5
20061123,23.15,2.74,82.93,1.58
20061124,22.24,0.39,80.22,1.56
20061125,23.0,0.19,83.94,1.73
20061126,24.21,2.13,84.9,1.66
20061127,23.83,1.76,87.32,1.77
20061128,23.73,0.37,83.12,2.04
