Date,T2M,PRECTOTCORR,RH2M,WS2M
20050531,27.91,3.47,82.59,4.27
20050601,28.34,2.02,82.63,4.18
20050602,28.45,0.28,82.37,4.43
20050603,28.3,0.06,83.94,3.53
20050604,27.87,8.02,85.83,3.32
20050605,27.21,14.52,87.9,3.09
20050606,27.22,3.37,87.03,3.04
20050607,27.46,5.59,86.54,3.22
20050608,28.42,5.98,86.07,4.16
20050609,27.68,30.42,88.74,4.76
20050610,27.78,10.0,85.25,4.5
20050611,27.9,3.43,85.65,3.96
20050612,27.97,4.9,84.81,3.97
20050613,27.24,2.96,84.97,4.57
20050614,27.77,0.31,81.34,3.85
20050615,27.61,4.63,81.11,4.63
20050616,27.1,16.2,87.48,4.45
20050617,26.91,5.64,85.99,4.99
20050618,26.7,1.82,83.8,4.81
20050619,26.63,20.1,86.55,4.57
20050620,26.58,5.64,86.99,4.68
20050621,26.45,1.96,85.65,4.51
20050622,26.84,0.81,83.94,3.76
20050623,26.99,0.02,85.16,3.69
20050624,27.61,3.61,82.99,4.43
20050625,27.45,11.11,85.65,4.42
20050626,26.94,3.12,85.78,4.35
20050627,27.11,0.62,84.42,4.14
20050628,27.2,0.18,82.92,4.02
20050629,26.44,0.27,84.18,3.65
20050630,26.92,12.84,84.08,3.83
20050701,27.12,7.23,84.92,4.05
20050702,26.72,1.33,86.63,3.54
20050703,26.76,4.74,85.64,3.72
20050704,26.81,4.57,86.69,3.94
20050705,26.9,2.65,85.62,4.29
20050706,26.55,0.64,83.95,4.55
20050707,27.0,0.09,80.85,4.75
20050708,26.66,4.17,84.87,5.15
20050709,26.72,6.91,85.52,4.79
20050710,25.9,17.18,85.83,4.97
20050711,26.43,3.46,83.46,4.95
20050712,26.6,0.07,84.19,3.7
20050713,26.51,1.48,84.73,3.16
20050714,26.74,3.79,83.68,3.27
20050715,26.28,1.83,86.06,3.25
20050716,26.73,6.14,84.61,3.28
20050717,26.76,1.36,82.48,4.61
20050718,26.95,0.37,83.08,3.88
20050719,26.95,0.4,84.32,3.97
20050720,26.87,0.66,84.04,4.07
20050721,26.93,0.01,82.21,4.03
20050722,27.0,3.64,83.44,4.17
20050723,26.79,3.92,83.69,4.95
20050724,26.96,0.28,82.52,5.39
20050725,27.04,1.42,82.6,5.62
20050726,26.75,6.44,84.01,6.0
20050727,26.87,16.9,84.91,4.92
20050728,26.82,18.3,85.59,4.35
20050729,26.13,24.27,88.4,4.24
20050730,25.89,11.28,83.63,5.26
20050731,26.52,11.79,84.13,5.83
20050801,26.52,6.42,84.41,5.74
20050802,26.31,1.45,83.32,5.07
20050803,26.33,0.57,81.86,4.09
20050804,26.75,0.35,82.65,4.27
20050805,27.03,0.08,81.2,3.94
20050806,27.1,0.0,80.72,3.58
20050807,27.38,0.0,79.51,3.84
20050808,27.33,0.0,79.68,3.86
20050809,27.26,0.14,81.05,3.62
20050810,27.24,0.09,81.28,4.44
20050811,27.44,0.19,80.17,4.19
20050812,27.24,0.04,77.91,4.49
20050813,27.48,0.85,79.24,3.8
20050814,27.07,0.2,79.99,4.5
20050815,27.52,1.54,78.34,4.81
20050816,27.16,0.18,79.25,4.31
20050817,27.36,0.0,78.55,3.68
20050818,27.4,0.0,76.06,3.67
20050819,27.08,0.03,79.24,4.24
20050820,27.14,0.0,78.07,3.8
20050821,28.04,0.16,73.93,2.87
20050822,27.89,0.09,75.57,2.34
20050823,27.95,0.24,76.4,3.16
20050824,27.66,0.07,75.7,3.62
20050825,27.8,4.06,76.37,3.68
20050826,28.28,2.48,74.8,2.51
20050827,27.34,1.8,79.7,3.22
20050828,28.01,0.09,76.45,3.03
20050829,28.68,0.3,73.91,3.43
20050830,28.86,5.07,73.71,3.0
20050831,28.23,10.17,78.03,4.14
20050901,28.34,3.1,77.22,3.9
20050902,27.29,25.68,84.05,3.91
20050903,27.16,5.81,85.78,3.55
20050904,26.87,37.53,86.27,4.91
20050905,26.27,18.67,83.92,5.74
20050906,26.03,4.26,85.16,4.45
20050907,25.85,6.44,85.39,4.75
20050908,26.67,0.71,81.61,5.75
20050909,27.03,0.13,81.49,4.83
20050910,26.69,13.96,85.17,4.47
20050911,25.94,17.68,87.09,4.22
20050912,26.37,1.2,84.83,4.1
20050913,26.38,1.97,84.82,4.08
20050914,26.79,0.29,84.93,3.58
20050915,26.51,6.54,85.47,2.86
20050916,27.11,0.26,83.38,3.01
20050917,27.66,0.0,80.08,3.27
20050918,27.53,0.0,79.58,3.93
20050919,26.73,3.13,81.2,4.56
20050920,26.94,3.33,81.32,4.79
20050921,26.88,0.29,81.57,3.94
20050922,27.6,0.03,79.55,3.55
20050923,27.53,0.01,79.54,3.53
20050924,27.68,0.08,78.32,3.18
20050925,27.75,0.23,77.89,3.23
20050926,27.49,0.0,78.03,3.24
20050927,28.1,0.0,74.98,3.38
20050928,27.45,1.66,77.95,3.14
20050929,27.99,0.07,75.11,3.76
20050930,27.97,0.01,72.86,3.78
20051001,27.94,0.01,69.36,2.51
20051002,27.58,0.74,77.99,2.14
20051003,28.15,0.32,76.08,2.09
20051004,28.68,5.27,74.99,1.44
20051005,28.53,1.33,75.45,1.73
20051006,28.76,0.11,75.43,1.34
20051007,28.09,0.45,79.74,1.17
20051008,27.46,16.63,81.13,2.41
20051009,26.95,1.68,80.45,2.2
20051010,28.0,5.19,78.69,1.36
20051011,26.39,32.23,87.25,1.57
20051012,26.34,31.92,89.37,2.97
20051013,26.3,6.02,85.12,3.81
20051014,27.07,2.97,84.18,3.36
20051015,27.24,0.84,84.97,2.22
20051016,27.56,0.01,80.09,2.1
20051017,27.4,0.09,81.71,2.35
20051018,26.69,7.72,84.72,2.02
20051019,26.72,1.74,81.96,3.14
20051020,27.19,0.35,80.69,2.67
20051021,26.97,34.83,86.3,2.08
20051022,26.59,50.37,90.48,2.31
20051023,26.42,9.77,88.06,3.34
20051024,25.99,28.59,89.88,2.23
20051025,25.96,22.49,90.08,1.92
20051026,26.31,6.32,85.49,2.21
20051027,26.28,0.34,84.76,3.38
20051028,26.31,0.16,85.47,3.65
20051029,27.1,2.05,83.92,3.33
20051030,27.18,2.58,85.02,3.64
20051031,27.1,1.01,84.48,2.78
20051101,26.7,4.93,86.82,2.55
20051102,25.92,5.1,88.7,2.06
20051103,25.45,4.43,88.49,2.48
20051104,25.07,9.02,91.03,2.48
20051105,24.94,9.8,92.1,2.99
20051106,25.12,36.9,91.45,3.17
20051107,25.38,19.8,89.98,3.38
20051108,25.32,25.57,92.63,3.17
20051109,26.48,8.34,86.8,2.07
20051110,25.5,3.58,90.4,1.58
20051111,25.63,11.82,89.15,1.44
20051112,25.32,17.11,93.58,1.7
20051113,23.36,70.97,91.84,1.98
20051114,23.78,7.54,84.67,1.37
20051115,25.01,0.07,84.36,2.0
20051116,23.45,0.0,87.28,2.86
20051117,22.71,0.26,81.65,2.87
20051118,23.25,0.03,80.82,2.62
20051119,23.35,3.42,86.95,2.73
20051120,23.39,2.83,89.83,2.65
20051121,24.11,8.67,91.05,2.82
20051122,25.25,20.62,94.62,3.76
20051123,25.79,50.63,90.21,1.12
20051124,25.0,44.33,92.13,1.85
20051125,24.85,22.9,90.8,2.58
20051126,25.1,5.28,90.27,2.54
20051127,25.42,4.49,89.93,2.61
20051128,24.74,1.71,89.66,3.54
20051129,23.02,2.37,86.59,2.73
20051130,24.57,14.76,82.82,1.29
20051201,26.39,0.88,80.67,0.73
20051202,26.26,15.43,84.38,1.32
20051203,26.29,12.1,89.07,1.84
20051204,25.93,5.49,89.37,1.19
20051205,25.4,4.05,90.98,2.9
20051206,24.83,0.7,90.32,3.12
20051207,24.27,0.01,87.42,2.91
20051208,23.23,0.0,82.2,2.73
20051209,24.87,1.83,78.13,1.84
20051210,24.74,41.59,88.98,2.2
20051211,24.98,16.52,90.65,2.19
20051212,24.79,3.14,93.63,2.54
20051213,25.52,6.81,92.21,2.98
20051214,25.2,1.98,90.64,3.45
20051215,24.35,0.28,89.08,3.77
20051216,23.5,0.01,87.17,3.52
20051217,24.12,0.25,87.79,2.78
20051218,25.36,1.12,87.78,2.16
20051219,26.41,0.18,82.28,1.18
20051220,26.5,0.03,82.71,1.1
20051221,26.46,0.09,84.88,1.24
20051222,26.1,1.26,86.08,1.41
20051223,26.14,1.09,86.24,1.35
20051224,25.65,0.03,85.32,1.88
20051225,24.75,0.0,85.83,2.5
20051226,24.23,0.0,83.91,3.16
20051227,23.32,0.0,80.84,2.98
20051228,23.42,0.0,81.25,2.61
20051229,23.82,0.0,86.37,2.8
20051230,23.14,0.01,82.15,3.03
20051231,23.4,0.02,84.08,3.21
20060101,23.58,0.08,83.71,3.9
20060102,23.47,0.08,84.76,3.41
20060103,23.65,0.03,87.28,3.16
20060104,24.5,0.41,86.82,3.01
20060105,24.72,1.95,89.33,3.6
20060106,24.62,0.1,86.0,3.66
20060107,24.94,1.47,88.98,3.44
20060108,24.71,6.45,92.99,3.55
20060109,25.14,0.75,89.77,3.24
20060110,25.4,0.04,86.64,3.69
20060111,24.13,0.23,86.53,3.55
20060112,24.57,0.81,88.3,3.72
20060113,24.13,1.32,89.31,3.99
20060114,24.44,3.94,93.53,2.74
20060115,25.13,0.76,90.98,2.56
20060116,24.71,12.49,91.02,2.63
20060117,25.2,0.54,87.45,2.63
20060118,24.2,0.0,83.15,2.64
20060119,22.89,0.0,83.72,2.65
20060120,22.42,0.0,81.59,2.36
20060121,22.63,0.0,80.61,2.12
20060122,23.16,0.0,79.33,2.15
20060123,23.72,0.0,72.53,1.58
20060124,24.21,0.0,67.05,1.39
20060125,24.57,0.0,74.27,2.16
20060126,24.01,0.0,77.55,3.23
20060127,24.54,0.1,81.21,3.92
20060128,24.66,0.01,79.09,4.08
20060129,23.75,0.0,73.85,3.83
20060130,23.7,0.0,71.8,3.38
20060131,24.47,0.0,75.43,3.94
20060201,24.78,0.0,73.37,3.97
20060202,25.08,0.01,75.14,3.68
20060203,25.62,0.3,79.69,3.73
20060204,25.96,1.39,80.71,4.31
20060205,26.42,0.1,77.3,3.91
20060206,25.66,0.0,76.39,3.81
20060207,24.04,0.0,72.77,3.58
20060208,24.43,0.0,71.19,3.88
20060209,25.6,0.01,74.5,3.64
20060210,26.29,0.07,73.65,3.77
20060211,25.97,0.0,73.99,3.72
20060212,26.09,0.0,72.64,3.75
20060213,24.95,0.0,71.51,3.43
20060214,24.67,0.0,72.53,2.53
20060215,26.1,0.0,72.18,2.37
20060216,26.12,0.0,72.17,2.16
20060217,26.4,0.0,70.37,2.01
20060218,26.7,0.0,70.34,2.35
20060219,26.72,0.0,71.47,2.55
20060220,26.56,0.0,67.93,2.83
20060221,26.25,0.0,66.46,2.69
20060222,26.32,0.0,64.68,2.69
20060223,27.1,0.0,63.89,2.82
20060224,26.28,0.0,68.08,2.75
20060225,28.28,0.0,65.28,2.69
20060226,28.46,0.0,68.31,2.65
20060227,28.09,0.0,73.64,2.16
20060228,29.62,0.0,67.37,2.09
20060301,29.67,0.0,67.99,2.04
20060302,29.75,2.5,69.25,2.63
20060303,27.48,28.27,82.93,1.48
20060304,26.84,10.06,82.04,1.74
20060305,28.14,1.41,77.63,2.6
20060306,27.56,9.41,81.36,1.89
20060307,27.86,1.02,78.97,1.76
20060308,27.53,1.25,78.88,2.31
20060309,26.98,1.64,83.31,2.1
20060310,27.3,2.4,80.23,2.07
20060311,27.99,5.51,78.8,1.43
20060312,27.58,1.64,81.32,1.96
20060313,28.27,0.02,74.71,1.37
20060314,28.0,0.03,74.01,1.4
20060315,28.62,0.04,68.85,1.77
20060316,28.06,0.01,71.64,1.11
20060317,28.98,0.01,66.85,1.85
20060318,29.07,0.0,65.81,2.37
20060319,28.79,0.0,68.82,3.2
20060320,28.86,0.0,65.46,3.02
20060321,28.25,0.0,64.22,2.67
20060322,28.31,0.01,60.44,1.87
20060323,29.15,0.0,68.99,2.16
20060324,29.82,0.02,65.72,2.22
20060325,30.12,0.0,64.88,2.2
20060326,30.21,2.93,63.52,2.53
20060327,30.53,0.15,61.74,2.59
20060328,30.17,0.0,61.69,2.36
20060329,30.57,0.04,62.85,2.1
20060330,29.78,1.81,68.74,2.08
20060331,30.31,0.66,65.59,2.24
20060401,30.38,0.02,60.81,2.18
20060402,30.07,0.0,56.72,2.11
20060403,30.49,0.0,56.56,2.29
20060404,30.74,0.0,60.72,2.26
20060405,31.03,0.0,61.2,2.59
20060406,31.65,0.0,57.75,2.95
20060407,32.1,0.0,55.68,3.08
20060408,31.63,0.01,56.71,2.97
20060409,31.44,0.03,57.59,2.93
20060410,31.22,0.77,56.04,2.6
20060411,31.59,0.63,58.26,2.85
20060412,32.1,0.08,57.97,2.8
20060413,31.86,0.89,58.45,2.86
20060414,29.49,2.32,70.85,2.46
20060415,29.93,0.98,68.65,1.56
20060416,29.99,1.4,64.3,2.34
20060417,28.7,33.08,74.64,2.79
20060418,28.14,9.38,78.41,2.4
20060419,29.55,0.15,69.25,2.45
20060420,29.33,0.54,69.67,2.09
20060421,29.52,5.27,69.15,1.51
20060422,30.3,1.82,65.38,1.72
20060423,30.62,0.02,63.22,2.37
20060424,30.52,0.0,64.39,2.1
20060425,30.93,0.07,63.99,2.44
20060426,31.21,0.01,62.96,2.82
20060427,31.45,0.0,62.61,3.51
20060428,30.99,0.0,65.57,3.9
20060429,30.46,0.0,66.21,3.17
20060430,31.61,0.0,62.01,3.46
20060501,31.96,0.0,60.34,3.91
20060502,32.14,0.01,60.39,3.68
20060503,31.84,0.13,61.85,2.57
20060504,30.16,0.16,69.75,1.98
20060505,29.93,0.05,71.78,2.25
20060506,30.7,0.05,66.7,3.1
20060507,30.71,0.04,65.3,3.19
20060508,30.73,0.29,65.68,2.74
20060509,29.83,0.1,70.04,2.59
20060510,29.68,2.36,71.76,2.41
20060511,29.84,1.67,72.55,3.24
20060512,31.32,0.32,63.77,3.29
20060513,30.97,0.03,64.96,3.56
20060514,31.44,0.03,62.94,3.52
20060515,31.18,0.13,61.77,3.96
20060516,30.26,6.16,69.62,3.69
20060517,29.86,0.27,69.55,4.07
20060518,28.7,10.52,74.13,4.31
20060519,28.23,5.32,74.84,3.97
20060520,29.31,0.2,68.76,4.67
20060521,29.03,0.54,71.41,4.59
20060522,29.83,2.4,68.92,4.85
20060523,28.23,27.16,78.36,5.18
20060524,28.33,10.34,75.74,5.1
20060525,27.95,5.35,77.24,5.36
20060526,27.32,22.04,80.58,4.44
20060527,27.33,9.15,81.23,4.75
20060528,26.9,11.09,85.28,4.68
20060529,27.09,23.64,84.03,5.32
20060530,27.58,24.64,84.64,5.47
20060531,26.94,14.62,81.82,5.06
20060601,27.5,0.15,80.22,3.7
20060602,27.34,0.4,83.08,3.07
20060603,27.8,0.12,80.4,3.31
20060604,27.87,0.52,75.59,3.17
20060605,27.14,4.48,81.02,3.41
20060606,27.24,0.66,80.93,3.05
20060607,26.93,0.02,79.8,3.7
20060608,27.74,0.01,77.84,3.61
20060609,27.71,0.08,78.67,3.98
20060610,27.54,0.01,78.83,3.87
20060611,27.97,0.0,75.95,3.85
20060612,28.51,0.0,74.05,3.85
20060613,28.67,0.02,73.82,4.01
20060614,28.96,0.05,71.97,3.99
20060615,29.3,0.34,73.0,3.49
20060616,29.06,1.3,75.48,2.16
20060617,28.83,0.06,71.33,3.79
20060618,29.4,0.07,70.15,2.48
20060619,28.81,0.16,74.29,3.56
20060620,27.65,19.06,81.38,2.58
20060621,27.41,35.8,85.93,3.04
20060622,26.88,29.34,88.06,4.03
20060623,27.08,22.92,83.67,5.45
20060624,27.12,7.8,82.46,5.11
20060625,27.02,0.92,81.16,4.57
20060626,26.91,0.47,82.66,3.71
20060627,27.6,0.13,81.85,3.69
20060628,27.04,3.16,82.49,3.91
20060629,26.38,2.74,83.02,4.5
20060630,27.37,1.89,80.81,4.41
20060701,27.01,2.46,81.09,5.17
20060702,26.81,4.25,83.98,5.21
20060703,26.69,9.78,81.38,5.69
20060704,26.53,38.01,85.92,5.29
20060705,26.95,8.24,84.75,4.33
20060706,26.81,4.19,85.67,3.34
20060707,27.18,1.02,81.88,3.58
20060708,27.58,0.07,81.23,4.03
20060709,27.37,0.32,81.34,4.01
20060710,27.1,12.27,83.14,4.19
20060711,26.66,2.99,84.32,4.52
20060712,25.69,12.09,85.77,4.93
20060713,26.19,0.84,82.33,5.19
20060714,26.19,0.38,84.29,4.33
20060715,26.77,0.53,83.25,4.68
20060716,27.15,0.15,80.7,4.7
20060717,26.96,1.18,81.34,4.83
20060718,26.82,0.25,81.09,4.7
20060719,26.94,0.14,81.25,4.09
20060720,27.25,1.92,79.71,3.86
20060721,27.62,0.1,77.79,3.74
20060722,27.06,0.0,79.09,3.51
20060723,27.42,0.0,76.53,3.26
20060724,27.49,0.0,77.3,2.27
20060725,27.28,0.45,78.82,2.15
20060726,27.19,2.74,81.13,2.98
20060727,26.28,3.06,83.12,4.12
20060728,26.49,0.27,77.29,4.23
20060729,26.44,0.53,82.84,4.66
20060730,27.26,0.08,79.91,3.72
20060731,27.6,1.09,77.87,3.94
20060801,27.3,0.07,79.59,3.73
20060802,27.62,0.06,77.1,4.23
20060803,27.17,0.95,76.6,4.68
20060804,26.79,3.41,79.32,3.99
20060805,27.33,0.3,75.74,3.99
20060806,27.93,0.0,74.97,3.71
20060807,28.17,0.05,73.51,4.23
20060808,28.1,0.06,74.04,4.05
20060809,27.73,3.09,75.49,4.52
20060810,26.88,14.62,81.66,4.44
20060811,27.11,5.32,81.4,4.75
20060812,26.9,3.64,80.44,5.03
20060813,27.02,4.41,79.57,4.99
20060814,26.52,18.5,85.18,4.12
20060815,26.97,11.51,82.96,4.84
20060816,26.2,1.83,79.26,5.83
20060817,26.45,1.42,79.93,5.22
20060818,26.98,4.7,77.78,4.64
20060819,27.31,0.29,79.18,4.05
20060820,27.32,13.11,79.7,2.23
20060821,26.51,11.41,86.49,1.88
20060822,26.84,2.76,84.74,2.16
20060823,27.54,1.26,79.04,3.21
20060824,27.41,7.73,79.26,2.31
20060825,27.46,3.44,79.11,3.26
20060826,27.24,0.02,76.96,3.31
20060827,26.74,0.0,77.79,3.67
20060828,27.31,0.13,76.1,4.16
20060829,27.2,1.55,77.54,4.47
20060830,28.13,0.12,74.88,3.71
20060831,28.36,0.05,74.59,2.85
20060901,28.16,6.82,77.16,2.65
20060902,27.76,3.22,78.83,2.15
20060903,27.78,0.1,81.24,2.57
20060904,28.17,0.17,77.23,1.96
20060905,27.68,0.01,77.92,2.7
20060906,27.81,0.25,78.23,1.82
20060907,26.89,7.2,84.12,2.18
20060908,27.03,16.95,82.63,3.27
20060909,26.04,25.97,87.41,3.77
20060910,26.57,2.25,84.4,3.84
20060911,26.43,16.21,84.97,4.33
20060912,26.42,8.8,83.7,4.46
20060913,26.81,2.89,81.09,4.79
20060914,26.4,0.43,81.0,4.35
20060915,25.73,31.95,86.61,4.27
20060916,26.28,23.45,87.62,3.98
20060917,26.07,5.89,88.37,3.57
20060918,25.97,42.31,89.11,3.74
20060919,26.52,2.35,86.79,3.71
20060920,26.69,1.82,86.62,3.65
20060921,26.52,10.15,87.63,3.2
20060922,26.57,0.59,84.95,3.31
20060923,26.39,0.25,88.08,3.03
20060924,26.08,44.77,91.2,3.2
20060925,25.69,41.04,88.5,2.88
20060926,26.09,1.12,84.99,3.81
20060927,26.31,0.33,83.8,3.62
20060928,26.51,0.16,82.8,3.65
20060929,25.77,0.55,82.08,3.33
20060930,26.35,0.14,82.27,4.14
20061001,26.1,0.02,82.15,4.02
20061002,26.34,0.01,81.87,3.49
20061003,26.97,0.06,83.08,3.37
20061004,27.07,4.28,83.33,4.03
20061005,27.06,0.21,82.21,4.13
20061006,26.35,23.51,86.34,4.21
20061007,26.05,58.72,90.65,3.91
20061008,26.43,3.09,85.86,3.93
20061009,25.55,0.19,88.64,2.65
20061010,26.59,0.75,86.53,3.02
20061011,27.04,0.15,83.74,2.54
20061012,27.31,0.16,82.99,2.16
20061013,27.23,0.24,83.8,1.73
20061014,26.91,1.39,83.28,0.88
20061015,26.72,19.66,85.28,1.09
20061016,27.16,9.84,84.05,1.28
20061017,26.23,5.7,88.87,1.65
20061018,26.93,69.34,86.43,1.53
20061019,26.33,34.63,88.93,1.46
20061020,26.36,17.99,87.18,1.86
20061021,26.64,7.24,83.41,1.73
20061022,26.4,8.03,86.57,2.76
20061023,26.03,27.2,89.19,2.82
20061024,25.81,10.98,89.89,3.23
20061025,25.84,6.19,90.88,2.97
20061026,25.42,33.92,93.39,2.12
20061027,25.25,51.51,91.21,1.69
20061028,25.82,57.64,88.24,1.97
20061029,25.98,15.05,89.99,2.75
20061030,26.05,17.65,89.75,2.12
20061031,25.8,0.61,88.27,1.46
20061101,26.04,0.95,86.98,1.4
20061102,25.58,11.74,92.71,1.89
20061103,25.67,22.05,93.65,2.66
20061104,24.86,5.09,91.88,2.11
20061105,25.63,0.85,90.03,2.16
20061106,25.96,22.57,89.47,1.75
20061107,25.17,9.09,92.13,1.95
20061108,25.47,1.14,89.49,1.98
20061109,25.75,6.33,89.17,1.15
20061110,25.43,22.43,91.78,2.15
20061111,25.5,22.99,92.44,2.03
20061112,25.25,5.11,92.8,2.21
20061113,24.88,3.52,92.42,2.36
20061114,25.22,1.79,92.47,2.61
20061115,25.43,2.67,91.67,2.67
20061116,25.18,4.02,92.6,2.89
20061117,25.2,12.31,94.29,1.88
20061118,25.26,17.25,94.04,1.89
20061119,25.78,6.27,91.97,1.96
20061120,25.59,7.18,92.82,2.32
20061121,26.0,37.71,92.39,2.75
20061122,24.9,21.1,94.23,2.39
20061123,25.32,2.34,87.55,2.67
20061124,25.15,14.38,88.05,2.55
20061125,25.29,2.03,89.8,2.49
20061126,26.14,13.14,90.05,2.45
20061127,25.84,9.18,93.4,2.47
20061128,25.8,0.57,89.24,2.75
