Date,T2M,PRECTOTCORR,RH2M,WS2M
20050909,28.71,16.68,82.66,2.61
20050910,28.03,7.35,81.71,4.1
20050911,28.16,5.42,78.6,3.79
20050912,28.13,2.02,78.21,4.28
20050913,28.67,0.4,76.63,4.06
20050914,28.61,0.32,78.26,4.07
20050915,28.16,2.69,77.43,4.12
20050916,28.79,0.91,78.55,2.8
20050917,29.46,0.31,72.19,2.37
20050918,29.56,0.05,69.09,3.78
20050919,29.05,0.15,66.98,5.43
20050920,28.97,0.2,69.23,5.44
20050921,29.59,0.01,71.17,4.45
20050922,29.85,0.07,69.78,3.85
20050923,29.59,0.62,72.66,3.42
20050924,29.58,7.64,73.47,3.0
20050925,29.31,3.89,75.87,2.43
20050926,29.09,0.74,76.48,1.6
20050927,27.95,2.7,80.7,1.44
20050928,28.25,16.48,78.99,2.02
20050929,28.05,10.98,80.87,2.26
20050930,27.74,2.11,80.64,1.49
20051001,28.3,7.84,76.86,1.98
20051002,27.71,4.37,80.23,2.03
20051003,27.7,4.25,76.59,1.83
20051004,28.2,3.86,78.09,1.85
20051005,28.6,0.39,77.08,1.84
20051006,28.39,4.09,78.64,1.68
20051007,28.34,0.88,76.08,2.03
20051008,28.37,4.52,74.61,1.85
20051009,28.06,1.45,76.86,2.94
20051010,26.86,14.77,84.37,3.44
20051011,26.78,32.85,87.75,4.46
20051012,26.72,43.69,89.05,3.1
20051013,26.48,21.41,91.89,4.05
20051014,27.44,3.64,85.53,4.15
20051015,27.81,1.11,84.95,2.81
20051016,27.6,1.43,85.01,2.01
20051017,27.39,3.42,84.58,1.22
20051018,27.24,13.29,85.41,1.51
20051019,27.1,25.74,85.67,2.37
20051020,27.47,10.28,84.82,2.19
20051021,26.47,11.4,88.87,1.41
20051022,26.78,21.61,85.87,1.43
20051023,26.62,16.57,87.6,1.73
20051024,26.7,18.65,87.12,0.99
20051025,25.95,30.0,88.87,2.6
20051026,25.24,14.24,90.12,4.75
20051027,25.51,124.56,89.06,6.64
20051028,27.04,1.46,84.24,4.24
20051029,27.99,0.96,84.98,2.86
20051030,27.83,1.19,85.88,3.59
20051031,27.42,0.46,88.59,3.19
20051101,27.4,1.84,87.34,2.24
20051102,26.5,6.36,88.48,2.12
20051103,25.95,12.03,86.44,3.25
20051104,25.77,26.56,88.09,3.52
20051105,26.54,42.85,86.37,3.87
20051106,26.21,76.52,90.66,5.03
20051107,25.83,90.67,90.49,5.93
20051108,25.7,26.17,91.14,5.87
20051109,25.62,11.35,91.66,4.26
20051110,24.49,3.69,90.72,2.79
20051111,26.04,10.34,89.81,3.53
20051112,25.39,4.48,84.78,5.08
20051113,24.26,0.06,79.68,4.31
20051114,24.53,0.15,82.15,4.0
20051115,24.34,0.0,78.91,3.81
20051116,23.85,0.0,72.08,3.23
20051117,23.79,0.0,72.44,3.29
20051118,24.18,0.0,73.45,3.55
20051119,24.52,0.1,78.48,4.24
20051120,24.53,4.34,83.75,5.04
20051121,25.08,56.51,91.51,5.51
20051122,26.23,42.35,91.2,5.05
20051123,25.64,64.03,89.32,5.31
20051124,25.44,45.41,88.54,4.32
20051125,25.5,33.84,87.61,3.66
20051126,25.49,8.3,86.2,4.13
20051127,25.35,3.52,83.38,4.5
20051128,24.47,0.23,78.34,4.33
20051129,24.04,0.24,79.7,4.76
20051130,23.79,0.41,84.96,4.95
20051201,24.05,1.54,85.4,4.82
20051202,24.21,59.94,93.22,6.09
20051203,25.16,84.38,92.76,4.5
20051204,25.78,11.03,88.79,3.34
20051205,25.53,3.21,86.32,3.97
20051206,25.15,0.34,82.9,4.2
20051207,24.29,0.0,81.37,5.1
20051208,23.06,0.04,80.63,5.35
20051209,23.7,11.28,87.61,5.94
20051210,24.79,10.73,90.68,5.27
20051211,25.32,8.12,90.69,4.27
20051212,25.25,15.29,91.2,4.53
20051213,25.18,12.67,89.95,4.75
20051214,24.67,0.88,86.74,4.26
20051215,24.08,0.1,81.62,4.52
20051216,23.53,0.26,81.2,5.44
20051217,23.93,19.09,91.22,6.07
20051218,24.8,22.28,92.66,6.13
20051219,24.37,7.96,92.5,5.87
20051220,25.22,4.37,89.98,5.83
20051221,25.4,0.86,88.91,5.13
20051222,25.28,0.56,86.99,4.13
20051223,24.83,0.01,85.99,2.65
20051224,24.99,0.0,82.96,1.92
20051225,24.19,0.02,82.58,2.86
20051226,23.56,0.0,76.49,3.04
20051227,23.46,0.1,76.09,3.11
20051228,23.53,0.58,81.62,3.63
20051229,23.17,0.0,73.42,2.67
20051230,23.62,0.03,74.96,2.92
20051231,23.96,0.18,73.52,3.89
20060101,23.81,0.08,72.61,3.78
20060102,23.72,0.09,76.28,3.75
20060103,23.49,0.03,79.03,3.42
20060104,23.8,0.67,82.74,3.82
20060105,24.24,2.07,85.12,4.32
20060106,24.19,0.03,82.49,4.04
20060107,24.99,1.11,88.11,4.19
20060108,24.84,1.9,91.82,3.58
20060109,25.15,0.38,87.82,3.59
20060110,24.35,0.04,80.26,4.04
20060111,23.89,0.07,77.74,3.9
20060112,24.05,0.11,80.23,3.77
20060113,23.85,0.1,81.09,3.41
20060114,24.06,0.19,82.3,2.94
20060115,24.36,0.19,83.95,3.14
20060116,24.41,0.05,81.43,2.5
20060117,23.85,0.0,80.35,1.97
20060118,23.06,0.0,78.68,2.22
20060119,22.69,0.0,74.3,1.19
20060120,23.13,0.0,71.72,1.14
20060121,23.22,0.0,71.43,1.18
20060122,23.48,0.0,69.76,1.25
20060123,23.29,0.0,72.01,2.1
20060124,23.69,0.0,76.47,1.96
20060125,23.78,0.0,77.7,2.49
20060126,23.74,0.39,78.4,3.32
20060127,24.59,0.48,78.33,4.94
20060128,23.36,0.0,73.35,4.23
20060129,23.02,0.0,70.7,3.22
20060130,23.02,0.0,71.49,2.6
20060131,23.56,0.01,71.62,3.1
20060201,24.09,0.07,72.96,3.49
20060202,24.44,0.03,72.42,3.31
20060203,24.74,0.04,76.48,3.24
20060204,25.11,0.02,83.25,3.76
20060205,24.5,0.0,81.8,3.3
20060206,23.79,0.0,73.15,2.67
20060207,23.48,0.0,71.05,2.67
20060208,23.34,0.0,71.74,3.16
20060209,23.66,0.0,76.76,2.93
20060210,23.81,0.04,79.19,3.43
20060211,24.38,0.0,78.98,3.32
20060212,24.51,0.0,69.02,3.33
20060213,24.17,0.0,64.3,2.58
20060214,23.47,0.0,69.27,1.65
20060215,23.88,0.0,72.37,1.38
20060216,24.5,0.0,75.82,1.81
20060217,25.01,0.0,76.89,1.92
20060218,25.0,0.0,76.04,1.67
20060219,25.14,0.0,74.1,1.57
20060220,25.15,0.0,73.1,1.8
20060221,24.68,0.0,75.8,1.66
20060222,24.67,0.0,71.83,1.77
20060223,25.29,0.0,63.24,1.89
20060224,24.99,0.0,66.27,1.91
20060225,25.17,0.0,63.7,1.84
20060226,24.98,0.0,75.78,1.74
20060227,26.18,0.0,75.66,1.81
20060228,26.78,0.01,82.24,2.43
20060301,27.28,0.0,77.96,2.61
20060302,27.55,6.29,81.3,2.74
20060303,26.99,13.2,86.02,3.48
20060304,27.31,1.05,76.34,2.36
20060305,27.38,3.62,78.98,2.52
20060306,27.12,0.98,77.06,2.47
20060307,27.02,0.04,73.8,2.51
20060308,27.02,0.01,74.98,2.35
20060309,26.9,0.68,77.61,2.2
20060310,27.44,0.82,74.16,2.21
20060311,27.5,2.82,76.39,2.74
20060312,27.51,2.05,75.65,2.62
20060313,27.56,0.12,76.18,2.59
20060314,27.62,0.0,76.08,2.95
20060315,27.99,0.0,72.86,2.88
20060316,28.08,0.0,71.37,2.24
20060317,28.73,0.07,66.72,2.17
20060318,28.57,0.0,67.22,2.66
20060319,28.0,0.63,72.12,3.22
20060320,27.69,0.0,68.62,2.9
20060321,27.65,0.0,63.51,2.36
20060322,27.53,0.0,65.39,2.62
20060323,27.9,0.0,66.56,2.81
20060324,28.54,0.0,64.89,3.13
20060325,28.58,0.0,66.86,2.85
20060326,28.61,0.0,69.5,2.85
20060327,29.08,0.0,67.24,3.13
20060328,28.71,0.0,71.63,3.02
20060329,28.8,0.21,72.27,2.8
20060330,29.14,0.13,70.65,2.6
20060331,29.28,0.0,64.65,2.3
20060401,28.99,0.0,69.88,3.11
20060402,29.02,0.0,69.19,3.52
20060403,29.07,0.0,67.36,3.56
20060404,29.31,0.0,66.22,3.34
20060405,29.6,0.0,70.81,3.7
20060406,30.28,0.01,69.15,3.82
20060407,30.48,0.01,67.58,3.59
20060408,30.23,0.02,71.36,4.17
20060409,29.78,0.01,71.93,4.15
20060410,29.56,0.01,72.42,3.77
20060411,29.72,0.0,71.39,3.39
20060412,30.23,0.02,70.24,3.36
20060413,30.05,0.05,72.28,3.71
20060414,29.17,0.46,75.41,3.4
20060415,28.98,0.66,72.24,2.78
20060416,28.78,1.95,73.46,3.12
20060417,28.58,12.28,76.68,3.23
20060418,29.08,2.75,75.84,2.11
20060419,29.63,0.49,72.55,2.58
20060420,29.74,0.19,67.95,2.12
20060421,29.63,0.0,63.88,1.96
20060422,29.69,0.0,59.23,1.76
20060423,30.33,0.0,60.22,2.23
20060424,30.75,0.02,63.43,2.64
20060425,31.57,0.0,62.79,2.95
20060426,32.1,0.02,61.95,2.94
20060427,32.61,0.15,63.05,3.37
20060428,32.95,0.13,61.17,4.29
20060429,33.38,0.1,56.4,3.98
20060430,33.55,0.08,56.85,3.65
20060501,33.0,0.36,59.8,3.93
20060502,31.3,0.7,69.93,3.55
20060503,29.63,1.79,78.72,2.88
20060504,28.46,0.69,74.04,2.53
20060505,28.75,0.39,76.87,3.82
20060506,30.24,0.16,72.36,3.78
20060507,30.01,0.06,75.73,4.2
20060508,30.06,0.12,75.53,4.23
20060509,29.99,0.32,72.8,4.02
20060510,30.51,0.38,69.25,4.57
20060511,30.92,0.35,70.07,4.43
20060512,31.9,0.52,65.38,4.32
20060513,30.95,0.27,72.1,3.98
20060514,30.8,0.07,73.14,3.72
20060515,31.21,0.06,71.74,3.58
20060516,31.13,1.3,71.72,4.82
20060517,31.54,0.41,66.63,4.11
20060518,31.18,4.7,66.94,3.57
20060519,30.58,0.68,69.14,3.09
20060520,30.38,0.09,59.77,4.69
20060521,31.5,0.24,57.78,4.16
20060522,32.27,0.04,57.2,4.35
20060523,32.85,0.26,56.76,4.52
20060524,32.64,0.46,55.91,3.85
20060525,30.29,9.25,63.64,3.73
20060526,28.91,8.29,74.19,3.01
20060527,29.09,1.03,69.69,5.17
20060528,29.26,0.36,69.17,5.3
20060529,30.22,0.1,68.35,5.49
20060530,29.95,0.22,68.51,5.58
20060531,30.56,0.25,63.25,5.73
20060601,30.6,0.25,62.7,3.76
20060602,30.81,0.44,63.4,3.63
20060603,30.82,6.39,65.76,2.95
20060604,29.65,3.37,70.63,3.46
20060605,29.75,1.09,67.05,3.38
20060606,30.4,0.87,62.72,3.22
20060607,28.99,0.68,69.13,3.84
20060608,29.57,0.23,67.43,3.5
20060609,30.73,0.12,64.89,3.61
20060610,29.41,0.57,69.47,2.93
20060611,30.41,0.01,66.43,3.42
20060612,31.15,1.96,62.88,3.6
20060613,30.43,8.55,70.14,2.6
20060614,29.06,1.72,73.24,2.78
20060615,29.56,1.32,74.38,2.39
20060616,29.73,0.73,74.46,1.99
20060617,29.66,0.44,75.22,1.46
20060618,30.06,0.3,74.13,2.33
20060619,29.89,2.52,76.22,2.83
20060620,29.28,2.37,73.12,3.51
20060621,28.76,2.74,76.25,2.9
20060622,28.8,11.41,77.09,3.16
20060623,29.24,3.89,76.58,3.73
20060624,30.25,0.01,69.1,3.64
20060625,30.09,5.46,69.83,3.99
20060626,29.13,1.91,70.98,3.18
20060627,30.07,2.64,70.71,3.21
20060628,30.15,3.87,68.57,3.12
20060629,30.52,0.43,65.08,4.16
20060630,29.69,0.92,66.85,4.92
20060701,30.83,0.05,61.98,4.91
20060702,30.22,3.88,63.46,5.47
20060703,31.18,0.03,59.54,5.69
20060704,31.67,0.04,57.34,5.97
20060705,31.6,0.0,55.46,5.23
20060706,31.7,0.0,55.79,4.58
20060707,31.71,0.01,56.96,4.19
20060708,32.38,0.02,56.82,3.9
20060709,31.96,0.71,58.38,3.64
20060710,31.51,0.69,58.71,3.85
20060711,31.38,5.51,60.18,3.94
20060712,29.62,19.11,68.55,3.75
20060713,29.63,2.18,66.87,4.48
20060714,29.44,4.93,69.66,4.1
20060715,29.97,3.97,69.27,4.19
20060716,30.32,0.52,65.51,4.28
20060717,30.16,1.93,64.87,4.31
20060718,29.98,13.43,65.72,4.47
20060719,28.92,6.25,71.61,4.39
20060720,29.49,8.24,72.44,3.37
20060721,29.65,0.99,69.87,3.55
20060722,29.61,0.52,69.56,3.15
20060723,30.01,0.77,66.08,2.72
20060724,30.0,1.67,68.14,2.61
20060725,29.05,1.36,72.39,2.13
20060726,28.35,5.16,73.99,3.41
20060727,28.6,4.8,72.12,3.55
20060728,28.35,1.88,66.68,5.02
20060729,29.87,0.03,59.35,3.97
20060730,30.28,0.21,62.28,3.79
20060731,30.07,1.22,64.7,3.2
20060801,29.97,0.21,65.95,3.1
20060802,30.11,0.09,61.56,3.55
20060803,30.02,2.19,62.84,4.39
20060804,30.58,0.05,62.46,4.0
20060805,30.5,0.04,63.61,3.28
20060806,30.33,0.87,64.44,4.03
20060807,29.96,0.38,66.43,3.89
20060808,30.16,1.58,65.93,3.7
20060809,29.91,4.81,64.96,3.25
20060810,29.83,1.73,64.74,3.95
20060811,29.84,1.77,65.82,4.65
20060812,29.78,1.56,65.3,4.6
20060813,30.36,7.15,64.86,4.55
20060814,29.92,2.9,66.04,4.06
20060815,30.27,3.69,63.05,5.04
20060816,29.8,4.75,64.63,5.74
20060817,30.08,0.27,64.69,3.86
20060818,29.95,0.47,66.44,3.03
20060819,29.23,0.5,72.2,2.99
20060820,29.39,1.94,72.27,3.01
20060821,27.62,1.93,84.16,2.9
20060822,28.57,1.29,77.32,3.57
20060823,26.88,1.93,79.5,3.34
20060824,28.04,5.83,74.01,3.23
20060825,28.85,3.93,74.89,3.92
20060826,28.65,20.33,75.91,3.49
20060827,28.75,0.05,69.45,3.3
20060828,29.34,0.58,67.17,3.21
20060829,29.8,0.58,66.01,2.61
20060830,29.68,0.12,66.38,2.97
20060831,29.72,0.19,68.04,3.08
20060901,29.68,7.19,71.72,3.11
20060902,28.7,6.85,78.56,2.27
20060903,28.7,14.54,80.89,2.0
20060904,28.34,5.98,81.72,3.31
20060905,27.68,1.45,80.64,3.97
20060906,28.62,1.96,77.48,3.55
20060907,28.0,1.42,80.53,2.77
20060908,27.91,1.41,76.85,2.9
20060909,28.13,1.02,74.5,3.96
20060910,28.25,0.58,76.61,3.89
20060911,29.06,0.79,74.15,3.75
20060912,29.32,0.4,73.79,3.24
20060913,28.67,3.08,76.26,3.34
20060914,28.12,6.4,77.97,4.58
20060915,27.62,2.12,77.26,4.37
20060916,28.46,2.07,75.7,5.08
20060917,28.28,1.29,75.26,4.48
20060918,28.88,0.84,72.31,4.62
20060919,29.05,4.11,71.22,3.7
20060920,29.22,2.71,72.75,4.1
20060921,29.21,1.06,70.5,4.6
20060922,29.29,0.02,69.92,3.44
20060923,28.84,0.28,71.86,2.94
20060924,27.2,10.94,84.7,2.68
20060925,27.28,7.55,79.43,4.2
20060926,27.67,2.52,76.15,2.89
20060927,27.95,2.38,74.58,2.11
20060928,28.83,1.11,74.41,2.54
20060929,28.87,1.31,72.28,2.28
20060930,29.35,2.06,70.39,2.6
20061001,29.51,1.46,71.38,3.06
20061002,29.27,16.82,74.02,3.05
20061003,28.22,6.85,79.81,2.56
20061004,28.72,4.37,78.8,2.97
20061005,28.96,1.3,76.12,2.92
20061006,28.95,1.07,76.11,2.53
20061007,28.68,1.93,79.32,2.81
20061008,27.06,7.79,84.74,2.21
20061009,27.81,1.12,77.7,2.13
20061010,28.55,0.49,73.77,1.77
20061011,28.65,3.44,73.37,1.95
20061012,28.44,3.18,72.66,1.82
20061013,28.06,0.01,74.37,2.29
20061014,27.78,0.09,74.69,1.94
20061015,27.26,2.44,80.52,2.28
20061016,27.2,2.62,82.78,2.46
20061017,27.63,2.0,79.7,2.56
20061018,27.53,13.61,82.78,3.25
20061019,27.18,9.11,85.22,2.54
20061020,27.09,12.68,84.75,2.34
20061021,27.14,9.16,82.08,2.49
20061022,27.08,3.67,82.54,3.62
20061023,27.15,26.74,83.15,3.83
20061024,26.44,20.56,86.84,3.64
20061025,26.6,63.71,86.94,3.81
20061026,26.6,39.94,84.59,4.24
20061027,26.37,97.39,88.88,4.39
20061028,26.17,59.57,86.76,2.06
20061029,26.32,37.37,88.63,3.57
20061030,26.75,9.62,86.92,3.44
20061031,26.35,4.34,88.11,2.49
20061101,26.44,14.86,84.67,2.0
20061102,26.31,18.07,89.07,3.19
20061103,25.62,19.6,85.73,2.47
20061104,25.97,6.49,86.41,2.41
20061105,26.54,8.54,85.18,2.7
20061106,26.47,13.71,86.62,3.02
20061107,25.31,19.72,89.75,2.98
20061108,25.26,13.11,88.85,3.51
20061109,25.2,5.03,89.8,2.65
20061110,25.69,8.5,88.35,3.36
20061111,25.98,7.78,87.96,3.63
20061112,26.25,12.14,88.09,3.83
20061113,26.06,7.76,86.96,2.93
20061114,25.99,7.41,86.01,3.57
20061115,25.68,9.47,88.08,3.96
20061116,26.21,6.15,85.18,3.79
20061117,26.08,20.38,88.33,4.09
20061118,25.96,27.78,90.04,4.03
20061119,26.03,12.66,88.81,2.97
20061120,26.17,10.41,85.06,3.91
20061121,25.46,1.93,81.62,3.63
20061122,25.32,0.16,78.46,2.92
20061123,25.22,0.28,78.33,2.81
20061124,25.06,0.07,80.54,2.64
20061125,25.88,0.79,84.21,2.98
20061126,26.16,2.03,86.65,3.2
20061127,26.25,1.26,83.59,2.6
20061128,26.15,0.83,82.78,3.1
