Date,T2M,PRECTOTCORR,RH2M,WS2M
20050411,28.24,2.18,84.64,1.88
20050412,28.1,0.68,85.65,1.68
20050413,28.35,0.12,79.61,1.85
20050414,28.71,0.05,76.01,1.62
20050415,29.09,0.03,73.59,1.56
20050416,29.44,0.09,72.16,1.7
20050417,29.64,0.12,70.17,1.97
20050418,29.6,0.48,72.55,2.06
20050419,29.59,0.74,73.55,1.97
20050420,28.28,11.83,78.91,1.71
20050421,28.6,0.89,72.33,1.77
20050422,28.34,0.06,75.59,1.35
20050423,29.13,0.28,72.89,1.96
20050424,29.71,0.12,70.48,1.98
20050425,29.68,0.17,72.19,1.44
20050426,30.2,0.5,68.53,1.59
20050427,30.82,0.29,66.34,1.68
20050428,31.34,0.29,67.94,1.86
20050429,31.65,0.63,66.88,2.01
20050430,30.13,11.82,75.52,2.46
20050501,29.91,9.7,75.46,1.91
20050502,28.81,3.17,80.35,1.74
20050503,29.6,5.31,76.62,2.16
20050504,28.61,12.52,81.63,1.95
20050505,29.58,1.36,73.7,2.1
20050506,30.03,0.74,71.97,1.88
20050507,30.95,0.28,67.56,2.45
20050508,31.14,0.1,66.22,2.44
20050509,31.49,0.46,65.36,2.68
20050510,31.31,0.1,62.27,3.6
20050511,30.86,0.13,66.53,3.26
20050512,31.15,0.15,67.87,3.23
20050513,31.45,0.09,66.85,3.43
20050514,30.59,0.07,71.16,3.63
20050515,30.48,1.21,71.25,3.71
20050516,30.02,0.03,68.7,3.22
20050517,31.28,0.0,63.45,2.94
20050518,31.95,0.0,61.48,2.73
20050519,31.51,0.01,65.39,2.55
20050520,31.51,0.03,67.61,2.99
20050521,31.96,0.17,65.38,2.98
20050522,31.44,0.34,67.65,2.57
20050523,31.45,0.39,68.82,2.38
20050524,31.11,0.26,68.45,2.85
20050525,30.88,0.39,70.04,2.59
20050526,30.7,6.17,71.22,2.29
20050527,29.78,2.79,73.92,1.77
20050528,29.4,2.84,70.84,2.72
20050529,29.9,2.09,68.47,2.25
20050530,29.48,1.25,71.21,2.91
20050531,30.63,1.1,67.71,2.59
20050601,30.98,0.49,65.65,3.68
20050602,31.73,0.36,62.56,3.63
20050603,30.6,0.43,68.7,2.02
20050604,30.6,0.7,70.69,2.78
20050605,30.2,0.65,70.83,3.52
20050606,29.65,0.23,71.36,3.28
20050607,30.16,0.22,70.38,2.92
20050608,30.97,0.24,68.53,3.87
20050609,29.14,1.14,72.29,4.57
20050610,28.96,0.8,65.7,3.77
20050611,30.58,0.23,62.83,3.65
20050612,32.14,0.09,57.11,3.6
20050613,31.67,0.25,58.83,4.16
20050614,31.45,0.14,56.7,3.9
20050615,32.04,0.08,55.44,3.27
20050616,32.14,0.14,56.02,4.15
20050617,30.9,0.06,59.98,5.37
20050618,30.64,0.12,57.67,5.13
20050619,30.8,0.09,59.13,4.73
20050620,29.78,0.31,63.92,4.49
20050621,29.7,0.25,63.63,4.33
20050622,30.91,0.44,55.04,5.1
20050623,31.12,0.02,51.99,3.99
20050624,31.68,0.16,55.23,3.68
20050625,31.76,0.32,56.49,3.72
20050626,31.6,0.19,56.18,4.42
20050627,31.01,0.16,57.58,4.35
20050628,31.03,0.04,56.15,4.74
20050629,30.86,0.0,54.74,4.49
20050630,31.58,0.11,54.6,3.76
20050701,30.84,0.2,59.47,4.1
20050702,31.14,0.29,56.96,3.63
20050703,30.82,0.19,59.21,4.21
20050704,30.3,0.62,61.95,4.52
20050705,30.36,0.29,61.05,4.91
20050706,30.71,0.1,57.27,5.16
20050707,31.27,0.18,52.76,4.43
20050708,31.31,0.18,57.11,4.09
20050709,31.31,0.09,54.84,5.4
20050710,30.74,0.97,54.11,4.95
20050711,31.43,0.22,52.84,4.01
20050712,30.94,0.26,56.78,2.9
20050713,30.11,1.63,64.58,3.23
20050714,29.34,8.41,69.89,2.75
20050715,28.26,2.85,75.34,2.08
20050716,28.61,1.51,74.42,1.7
20050717,29.35,0.99,69.79,2.34
20050718,30.4,0.03,63.18,2.76
20050719,30.4,0.3,64.91,3.25
20050720,30.35,0.69,63.77,3.59
20050721,29.99,0.33,63.21,4.18
20050722,30.43,0.64,59.34,4.34
20050723,29.78,2.51,64.07,4.42
20050724,30.29,0.43,60.02,5.56
20050725,29.89,0.55,58.96,6.74
20050726,30.76,0.13,55.45,6.63
20050727,31.11,0.47,56.46,5.89
20050728,30.61,0.46,57.21,5.41
20050729,30.13,0.19,57.92,5.94
20050730,30.69,0.28,56.28,6.29
20050731,31.31,0.13,56.23,6.46
20050801,30.66,0.36,56.69,6.78
20050802,30.71,0.28,54.63,6.73
20050803,30.99,0.0,50.53,5.52
20050804,30.64,0.01,55.66,4.82
20050805,31.63,0.03,51.74,4.91
20050806,32.66,0.0,46.94,4.57
20050807,32.94,0.01,46.7,4.29
20050808,32.15,0.06,49.19,4.43
20050809,32.24,0.13,50.07,4.05
20050810,31.7,0.74,53.55,4.53
20050811,31.3,4.09,56.22,4.42
20050812,31.28,2.47,57.25,3.78
20050813,31.98,0.32,52.83,3.71
20050814,31.71,0.79,54.3,3.88
20050815,31.31,0.68,55.34,3.69
20050816,30.64,0.26,54.42,4.66
20050817,32.37,0.08,47.84,3.77
20050818,32.04,0.03,48.27,3.31
20050819,31.6,0.21,51.42,3.37
20050820,31.99,0.04,50.67,2.72
20050821,32.42,0.29,48.96,3.03
20050822,31.0,0.45,57.25,2.36
20050823,30.52,1.96,60.99,3.02
20050824,30.26,6.89,64.15,2.39
20050825,29.23,17.1,70.12,2.06
20050826,28.8,13.38,73.91,1.76
20050827,27.96,2.57,77.73,1.55
20050828,29.83,1.13,68.82,2.26
20050829,30.26,0.71,66.47,2.54
20050830,31.28,0.23,62.02,2.05
20050831,30.7,8.86,66.43,2.44
20050901,29.76,1.42,70.81,1.52
20050902,28.94,15.8,77.31,2.0
20050903,28.4,6.03,79.81,2.21
20050904,28.34,7.37,80.51,2.3
20050905,28.29,1.97,75.98,3.21
20050906,27.9,3.77,76.74,3.12
20050907,27.95,7.62,75.91,2.92
20050908,28.68,0.91,73.25,2.92
20050909,29.36,0.49,69.09,4.02
20050910,28.67,3.49,70.16,4.35
20050911,28.86,1.45,67.41,4.03
20050912,28.69,0.33,69.61,4.27
20050913,28.99,0.12,67.61,3.94
20050914,29.05,0.41,69.75,3.44
20050915,28.5,18.61,72.63,2.98
20050916,28.35,1.35,75.79,2.82
20050917,29.81,0.22,66.06,2.63
20050918,30.29,0.03,60.85,3.45
20050919,29.46,0.02,60.16,5.19
20050920,28.9,0.12,64.93,5.08
20050921,30.12,0.02,62.58,3.83
20050922,30.42,0.19,63.19,3.12
20050923,30.03,0.16,64.96,3.03
20050924,30.24,0.69,64.57,2.8
20050925,30.1,1.77,65.57,2.27
20050926,29.39,0.28,68.84,1.87
20050927,29.33,0.29,68.28,1.96
20050928,28.38,16.58,76.44,1.44
20050929,28.8,2.61,74.17,1.82
20050930,29.3,1.7,71.93,1.46
20051001,28.87,0.66,69.68,1.9
20051002,27.98,3.81,74.94,1.46
20051003,28.97,1.66,71.0,1.74
20051004,28.83,11.59,74.95,1.06
20051005,29.06,0.44,71.87,1.27
20051006,29.26,0.32,72.1,1.49
20051007,28.89,1.77,71.87,1.71
20051008,28.73,24.11,74.47,1.06
20051009,28.4,8.66,76.18,1.53
20051010,26.56,12.29,83.78,2.08
20051011,26.35,18.89,85.08,2.11
20051012,25.97,10.33,86.33,2.6
20051013,26.58,7.06,84.93,3.57
20051014,27.39,3.22,80.78,3.07
20051015,27.9,0.61,81.6,1.99
20051016,27.85,0.7,82.11,1.02
20051017,27.73,2.32,82.64,0.81
20051018,26.74,10.7,86.06,1.48
20051019,26.17,8.05,86.52,2.5
20051020,27.34,3.07,81.05,1.81
20051021,27.06,40.76,86.96,1.48
20051022,27.24,20.82,87.37,0.8
20051023,26.91,8.73,87.96,1.79
20051024,26.25,34.52,85.75,1.26
20051025,25.62,26.79,90.77,1.43
20051026,25.85,7.43,86.37,2.65
20051027,26.06,8.15,86.28,2.93
20051028,26.92,0.87,84.35,3.24
20051029,27.36,0.5,84.34,2.52
20051030,27.21,6.63,85.69,2.57
20051031,26.85,1.23,89.09,1.75
20051101,26.77,5.11,88.39,1.1
20051102,26.1,7.68,89.08,1.44
20051103,25.02,6.49,90.25,2.16
20051104,25.15,28.17,92.76,2.69
20051105,25.41,30.04,91.1,3.35
20051106,25.43,57.26,93.96,3.6
20051107,25.1,63.29,94.49,4.82
20051108,24.99,41.63,93.97,4.53
20051109,25.44,10.21,94.89,3.97
20051110,24.53,1.93,94.26,3.31
20051111,25.28,6.89,94.41,2.19
20051112,24.82,16.31,93.92,3.26
20051113,23.06,0.39,89.5,2.57
20051114,23.61,0.46,87.98,2.78
20051115,23.55,0.01,89.16,2.73
20051116,22.43,0.0,83.93,2.7
20051117,22.29,0.0,83.98,2.41
20051118,23.18,0.26,83.96,2.71
20051119,23.39,2.0,87.79,3.02
20051120,23.53,2.6,91.06,3.43
20051121,23.81,33.88,93.52,4.15
20051122,25.74,37.1,94.62,4.13
20051123,25.32,104.12,94.13,4.47
20051124,24.28,56.87,94.1,3.37
20051125,25.0,25.34,90.82,2.35
20051126,24.71,3.75,90.09,2.71
20051127,24.87,3.5,90.68,3.11
20051128,23.63,0.11,88.13,3.33
20051129,22.35,0.1,89.01,2.91
20051130,23.43,0.02,86.58,2.36
20051201,24.02,0.07,87.17,1.98
20051202,24.54,6.33,89.68,2.28
20051203,24.83,23.06,91.85,2.26
20051204,25.3,11.98,93.03,2.29
20051205,25.14,2.81,90.95,2.85
20051206,24.71,0.17,87.83,3.15
20051207,23.67,0.0,88.9,3.22
20051208,21.78,0.04,88.33,3.04
20051209,22.8,16.89,87.78,4.05
20051210,23.52,18.99,94.21,4.75
20051211,24.74,12.3,94.68,2.87
20051212,24.68,8.62,94.59,2.83
20051213,24.99,9.86,93.51,3.33
20051214,24.61,1.66,90.39,3.34
20051215,23.46,0.3,90.2,3.32
20051216,22.8,0.04,88.65,3.88
20051217,22.9,4.9,92.37,4.1
20051218,24.36,5.27,92.7,4.1
20051219,23.99,1.4,90.07,3.53
20051220,24.52,1.1,90.85,3.0
20051221,25.08,0.55,90.28,2.97
20051222,25.06,1.72,88.19,1.97
20051223,24.69,1.26,88.57,1.65
20051224,24.55,0.0,87.94,1.51
20051225,23.91,0.0,88.66,2.17
20051226,22.95,0.0,85.57,2.5
20051227,22.73,0.01,82.13,2.34
20051228,22.84,0.51,89.64,2.45
20051229,22.53,0.12,84.97,2.45
20051230,22.32,0.0,82.27,2.23
20051231,23.07,0.08,81.01,2.96
20060101,22.83,0.11,80.9,3.09
20060102,22.75,0.1,83.8,2.72
20060103,22.77,0.02,88.3,2.77
20060104,23.39,0.58,87.88,3.07
20060105,24.09,5.97,90.8,3.4
20060106,23.81,0.01,87.2,3.09
20060107,24.58,1.7,91.12,3.22
20060108,24.33,7.07,93.77,2.66
20060109,24.83,2.04,91.55,2.92
20060110,24.22,0.05,87.4,3.38
20060111,23.32,0.06,85.9,3.18
20060112,23.52,0.12,87.77,3.35
20060113,23.48,0.79,88.08,3.14
20060114,23.82,0.52,89.61,2.76
20060115,24.5,0.2,88.73,2.74
20060116,24.54,0.12,87.47,2.48
20060117,23.86,0.0,86.93,2.07
20060118,22.53,0.0,85.8,2.06
20060119,21.79,0.0,84.76,1.48
20060120,21.51,0.0,84.29,1.4
20060121,21.77,0.0,84.21,1.34
20060122,22.37,0.0,80.86,1.26
20060123,22.58,0.0,72.92,1.03
20060124,22.69,0.0,75.93,1.26
20060125,23.03,0.0,85.01,1.81
20060126,22.56,0.17,83.4,2.65
20060127,23.92,0.99,83.08,3.73
20060128,23.02,0.0,81.19,3.54
20060129,22.14,0.0,77.7,2.82
20060130,22.32,0.02,76.48,2.27
20060131,22.74,0.05,77.71,2.71
20060201,23.39,0.05,78.32,2.88
20060202,23.91,0.08,80.18,2.72
20060203,24.36,0.16,82.32,3.12
20060204,25.17,0.1,83.24,3.64
20060205,24.85,0.07,83.71,2.96
20060206,23.16,0.0,79.21,2.69
20060207,22.48,0.0,77.02,2.47
20060208,22.68,0.0,77.14,2.76
20060209,23.61,0.11,82.57,2.89
20060210,24.14,0.09,78.3,3.07
20060211,24.27,0.0,81.39,2.98
20060212,24.02,0.0,76.84,2.84
20060213,23.22,0.0,75.18,2.43
20060214,22.96,0.0,73.26,1.85
20060215,23.96,0.0,77.45,1.82
20060216,24.58,0.0,75.59,1.43
20060217,25.26,0.0,75.42,1.5
20060218,24.95,0.0,77.72,1.79
20060219,25.07,0.0,75.44,1.73
20060220,24.67,0.0,75.68,2.06
20060221,24.71,0.0,75.82,1.94
20060222,24.48,0.0,73.64,1.81
20060223,24.45,0.0,74.05,2.17
20060224,25.03,0.0,72.59,2.16
20060225,26.11,0.0,68.93,1.73
20060226,26.05,0.0,73.74,2.02
20060227,27.24,0.0,74.18,1.91
20060228,27.6,0.0,77.26,1.96
20060301,28.2,0.0,72.24,1.85
20060302,27.78,1.59,79.55,2.13
20060303,27.19,9.12,82.09,1.87
20060304,27.53,2.12,77.03,1.88
20060305,28.04,0.61,74.94,2.15
20060306,27.88,2.27,74.33,2.11
20060307,27.56,0.03,69.11,1.92
20060308,27.63,0.05,71.96,2.18
20060309,26.81,1.37,78.24,1.66
20060310,27.79,0.43,74.11,1.93
20060311,27.95,12.53,75.96,1.72
20060312,26.85,4.11,79.83,1.91
20060313,28.06,0.14,72.71,1.63
20060314,28.27,0.0,71.37,1.94
20060315,28.74,0.0,67.95,2.05
20060316,28.07,0.01,71.06,1.29
20060317,28.99,0.27,64.93,1.85
20060318,29.06,0.0,63.86,2.27
20060319,28.26,0.14,71.12,2.95
20060320,28.15,0.0,67.18,2.82
20060321,27.3,0.0,66.44,2.62
20060322,27.61,0.0,61.24,1.73
20060323,28.13,0.0,60.33,2.05
20060324,29.24,0.02,61.76,2.09
20060325,29.82,0.0,61.69,2.05
20060326,30.02,0.12,61.35,1.99
20060327,30.38,0.1,57.34,2.04
20060328,29.85,0.02,64.81,2.22
20060329,29.92,0.16,65.28,2.12
20060330,30.38,0.14,63.33,2.33
20060331,30.04,0.02,60.8,2.03
20060401,29.86,0.0,61.98,2.06
20060402,29.91,0.0,62.66,2.12
20060403,30.15,0.01,58.78,2.25
20060404,30.59,0.0,59.56,2.14
20060405,31.02,0.01,61.14,2.57
20060406,31.73,0.0,58.26,2.67
20060407,32.28,0.01,55.12,2.47
20060408,31.96,0.01,57.44,2.48
20060409,31.39,0.02,60.4,2.84
20060410,31.33,0.06,59.81,2.57
20060411,31.54,0.04,59.14,2.48
20060412,31.84,0.04,59.81,2.37
20060413,32.11,0.14,59.52,2.96
20060414,29.9,0.38,67.9,2.6
20060415,29.97,1.06,63.31,1.81
20060416,29.8,0.85,64.68,2.31
20060417,29.36,14.18,70.58,2.04
20060418,28.62,6.4,79.03,1.49
20060419,30.3,0.34,66.51,1.95
20060420,30.14,0.18,65.27,1.74
20060421,30.5,0.07,59.18,1.89
20060422,30.19,0.0,55.29,1.6
20060423,30.67,0.0,55.42,1.71
20060424,31.16,0.0,56.46,1.93
20060425,32.24,0.03,56.14,2.25
20060426,32.63,0.09,56.39,2.28
20060427,33.6,0.06,56.03,2.95
20060428,34.26,0.09,52.27,3.6
20060429,33.75,0.04,50.53,3.85
20060430,34.38,0.03,51.17,3.41
20060501,33.84,0.25,51.81,3.63
20060502,32.71,0.51,58.62,2.67
20060503,30.56,2.93,70.86,1.99
20060504,29.11,1.65,73.54,1.13
20060505,29.23,0.47,72.52,2.9
20060506,30.88,0.25,64.06,2.67
20060507,31.23,0.16,64.7,3.19
20060508,30.45,0.23,68.61,3.12
20060509,30.23,0.37,68.48,2.78
20060510,30.31,0.37,68.28,3.17
20060511,31.96,0.39,62.45,3.45
20060512,32.63,0.69,57.86,3.29
20060513,31.54,0.56,63.48,2.41
20060514,31.62,0.39,62.61,2.6
20060515,32.16,0.54,60.56,3.11
20060516,30.83,11.55,69.88,2.86
20060517,30.79,1.31,67.24,3.41
20060518,28.62,27.81,75.75,3.91
20060519,28.86,4.72,73.51,3.89
20060520,29.93,0.34,62.58,3.21
20060521,30.4,0.34,61.19,2.73
20060522,31.99,0.23,58.48,3.58
20060523,32.2,0.23,57.56,4.2
20060524,31.65,0.17,58.62,3.65
20060525,30.23,1.54,64.24,3.78
20060526,29.54,7.88,66.46,4.74
20060527,28.76,1.28,65.85,4.93
20060528,29.39,3.47,67.4,4.65
20060529,29.86,0.27,65.82,5.23
20060530,29.52,2.09,67.97,4.69
20060531,29.76,0.32,64.64,4.92
20060601,30.6,0.02,60.69,4.03
20060602,30.28,1.7,63.35,3.64
20060603,30.73,1.77,61.92,3.67
20060604,29.66,0.65,63.16,3.68
20060605,30.28,0.35,59.93,3.92
20060606,30.16,0.37,62.15,3.56
20060607,29.8,0.3,62.33,3.25
20060608,30.36,0.07,59.68,2.95
20060609,30.88,0.29,59.81,3.87
20060610,30.42,0.05,59.73,3.64
20060611,30.85,0.0,57.18,3.49
20060612,31.63,0.02,54.04,3.36
20060613,31.82,2.51,57.44,2.56
20060614,30.09,1.21,65.51,2.29
20060615,30.7,0.86,64.58,2.16
20060616,29.59,2.96,69.0,2.66
20060617,30.8,1.0,61.85,2.35
20060618,30.51,0.64,63.59,2.39
20060619,29.93,1.66,70.45,2.42
20060620,28.93,1.17,71.4,2.95
20060621,29.48,0.95,68.73,2.57
20060622,29.51,1.33,68.45,2.65
20060623,30.3,0.81,65.16,4.59
20060624,31.04,0.16,60.3,4.59
20060625,30.97,2.38,57.07,5.69
20060626,30.75,0.23,59.34,3.59
20060627,31.45,0.8,59.05,3.73
20060628,30.74,4.0,60.14,4.58
20060629,30.89,0.56,58.06,4.92
20060630,30.37,0.2,60.33,4.68
20060701,30.94,0.03,57.83,5.66
20060702,30.46,0.4,57.62,6.2
20060703,31.06,0.04,54.9,6.5
20060704,30.45,0.05,55.96,6.57
20060705,31.23,0.01,54.77,5.47
20060706,31.71,0.0,52.28,5.13
20060707,31.96,0.01,52.15,4.61
20060708,33.06,0.05,51.09,4.51
20060709,32.53,0.16,51.54,4.67
20060710,31.48,0.18,53.86,4.61
20060711,32.06,0.12,51.93,5.28
20060712,30.16,0.48,57.59,4.93
20060713,30.45,0.17,56.28,5.89
20060714,30.05,2.06,59.77,5.02
20060715,31.19,0.96,57.75,4.81
20060716,31.77,0.18,54.57,5.05
20060717,30.82,0.64,55.4,5.53
20060718,30.97,5.85,56.49,5.27
20060719,30.91,0.73,57.68,3.93
20060720,31.38,0.3,55.7,4.05
20060721,31.69,0.19,53.21,3.91
20060722,31.62,0.01,51.16,3.97
20060723,31.6,0.45,50.94,3.2
20060724,31.58,0.02,52.54,2.53
20060725,31.1,0.29,55.74,2.04
20060726,29.56,0.85,60.18,2.67
20060727,30.35,0.57,56.73,3.84
20060728,30.77,0.4,49.17,5.23
20060729,31.57,0.02,48.59,4.46
20060730,32.03,0.01,50.48,4.55
20060731,31.04,0.03,53.4,4.73
20060801,31.41,0.0,51.92,4.08
20060802,32.22,0.0,48.79,4.37
20060803,31.41,0.22,51.46,5.43
20060804,31.04,0.0,53.9,5.14
20060805,31.4,0.0,51.56,4.25
20060806,32.25,0.03,48.65,4.04
20060807,32.18,0.29,51.11,3.86
20060808,32.09,0.07,50.91,3.72
20060809,31.88,0.42,51.25,4.23
20060810,30.46,0.42,54.98,5.13
20060811,30.45,0.2,58.23,5.38
20060812,30.62,0.95,56.93,5.33
20060813,31.36,0.71,53.53,5.71
20060814,31.11,0.17,54.87,5.48
20060815,31.24,0.8,54.91,5.57
20060816,30.31,0.21,55.56,6.51
20060817,31.63,0.01,50.89,5.65
20060818,30.67,8.25,58.17,4.09
20060819,30.69,0.2,60.99,2.89
20060820,29.42,29.71,70.38,2.33
20060821,27.47,18.06,83.54,2.05
20060822,27.39,6.02,82.59,2.57
20060823,27.44,14.57,79.9,1.9
20060824,27.45,21.05,79.87,1.84
20060825,27.89,7.72,80.07,2.81
20060826,28.18,0.48,71.34,3.48
20060827,27.66,0.0,68.13,3.9
20060828,28.89,0.58,66.49,3.19
20060829,29.77,0.59,64.02,3.23
20060830,29.83,0.04,63.71,3.16
20060831,29.83,1.26,65.75,2.55
20060901,28.76,17.67,74.55,2.15
20060902,28.35,11.31,78.88,1.36
20060903,28.09,1.84,78.92,1.86
20060904,27.97,1.08,80.02,2.36
20060905,27.11,0.22,80.72,2.69
20060906,28.17,0.72,77.36,1.8
20060907,27.66,6.71,81.74,2.02
20060908,27.36,5.17,81.48,2.18
20060909,26.59,2.5,82.91,3.01
20060910,27.53,0.28,77.89,3.51
20060911,27.82,1.1,78.23,3.38
20060912,28.62,0.14,73.52,3.14
20060913,28.64,1.93,71.87,3.29
20060914,26.74,0.42,76.17,3.71
20060915,27.26,1.19,76.94,3.77
20060916,27.12,1.71,80.78,4.41
20060917,27.45,0.74,78.06,4.29
20060918,27.94,0.18,75.35,4.23
20060919,28.89,0.16,70.36,4.12
20060920,28.6,0.29,73.57,4.33
20060921,28.67,0.45,72.41,3.74
20060922,28.63,0.02,69.71,3.32
20060923,29.09,0.48,70.58,3.23
20060924,27.57,3.34,80.33,3.0
20060925,26.86,3.45,75.72,3.36
20060926,28.01,0.74,70.77,2.74
20060927,27.41,7.47,71.62,1.76
20060928,29.07,5.73,71.34,1.97
20060929,28.29,11.24,72.26,3.22
20060930,29.45,0.6,67.61,2.83
20061001,29.33,1.18,68.03,3.47
20061002,29.74,1.81,66.08,2.87
20061003,29.78,0.07,66.82,2.78
20061004,29.68,4.94,69.8,2.9
20061005,29.67,0.63,67.19,3.09
20061006,29.65,0.88,67.91,3.23
20061007,27.69,9.17,80.34,2.98
20061008,27.97,6.79,79.72,3.46
20061009,27.91,1.17,72.13,2.95
20061010,28.25,0.42,73.18,2.41
20061011,29.11,3.84,72.72,1.25
20061012,28.83,1.09,71.29,1.97
20061013,28.64,0.39,71.49,1.71
20061014,28.58,0.45,70.45,1.57
20061015,27.82,5.53,77.55,1.75
20061016,27.31,5.18,82.06,1.95
20061017,26.87,8.68,83.85,1.91
20061018,27.7,4.43,81.52,2.59
20061019,27.17,14.39,83.74,1.76
20061020,26.93,13.81,82.39,1.88
20061021,27.03,8.15,79.16,2.15
20061022,27.04,3.95,81.61,2.87
20061023,25.97,23.25,88.27,2.48
20061024,25.7,16.47,91.7,2.73
20061025,26.19,18.56,87.65,3.04
20061026,26.21,19.67,88.03,2.96
20061027,25.56,34.9,90.38,2.65
20061028,26.08,31.31,85.03,1.2
20061029,25.98,7.32,90.02,2.79
20061030,26.48,2.83,87.88,2.36
20061031,26.07,2.37,89.43,1.76
20061101,25.88,7.95,86.44,1.55
20061102,25.54,11.01,90.92,2.16
20061103,25.26,14.64,91.33,2.38
20061104,25.17,4.97,88.74,1.54
20061105,26.01,1.31,88.34,2.03
20061106,25.84,5.95,90.45,1.81
20061107,25.05,5.6,92.48,2.43
20061108,24.82,2.87,91.38,2.14
20061109,25.13,3.43,90.19,1.59
20061110,25.44,5.23,90.64,2.6
20061111,25.68,3.59,88.95,2.62
20061112,25.48,5.95,91.36,2.41
20061113,25.45,5.83,88.76,2.16
20061114,25.47,3.83,89.43,2.54
20061115,25.28,13.97,91.3,2.65
20061116,25.46,4.12,89.62,2.71
20061117,25.43,27.45,92.57,2.64
20061118,25.34,10.17,93.48,2.19
20061119,25.82,1.63,90.39,2.26
20061120,26.12,9.66,88.95,2.79
20061121,25.35,7.42,89.6,3.16
20061122,24.87,0.74,87.16,2.53
20061123,24.8,2.15,83.63,2.29
20061124,24.67,0.61,86.2,2.34
20061125,25.42,0.62,88.12,2.39
20061126,25.72,8.98,90.59,2.35
20061127,25.67,9.84,91.61,2.18
20061128,25.7,0.68,86.39,2.51
