Date,T2M,PRECTOTCORR,RH2M,WS2M
20050722,24.82,5.43,89.98,4.0
20050723,24.68,4.95,89.93,4.2
20050724,24.81,0.44,89.95,4.83
20050725,24.82,2.11,90.99,5.05
20050726,24.75,10.72,91.64,5.01
20050727,25.08,19.97,90.58,4.34
20050728,25.07,28.93,90.57,4.06
20050729,24.83,24.03,90.87,4.22
20050730,24.0,26.73,90.92,4.52
20050731,24.85,14.99,90.9,5.25
20050801,24.79,10.53,89.99,5.14
20050802,24.62,1.72,90.41,4.86
20050803,24.77,0.96,88.74,4.02
20050804,24.79,0.64,89.12,3.7
20050805,24.93,0.1,88.76,3.8
20050806,24.78,0.01,89.72,3.27
20050807,25.03,0.0,88.15,3.6
20050808,24.89,0.0,88.11,3.34
20050809,25.06,0.09,88.85,3.13
20050810,25.23,0.09,88.44,4.31
20050811,25.26,0.17,88.46,4.76
20050812,24.74,0.09,88.47,4.43
20050813,24.99,1.39,88.23,3.96
20050814,25.06,0.41,87.89,4.03
20050815,25.21,2.64,87.39,4.43
20050816,24.92,0.17,88.98,3.94
20050817,25.03,0.02,87.74,3.47
20050818,24.76,0.0,87.76,3.64
20050819,24.78,0.02,88.17,3.8
20050820,24.5,0.0,89.04,3.17
20050821,25.33,0.04,85.17,3.3
20050822,25.19,0.02,85.81,2.52
20050823,25.0,0.04,86.81,2.35
20050824,24.71,0.01,86.39,2.66
20050825,24.98,0.25,87.09,3.14
20050826,25.34,0.45,86.56,3.08
20050827,24.55,1.08,88.32,3.06
20050828,24.83,0.14,88.11,2.5
20050829,25.58,0.68,85.22,3.07
20050830,25.94,6.82,85.96,3.18
20050831,25.4,12.37,87.94,3.96
20050901,25.28,5.68,88.18,3.63
20050902,24.93,23.2,91.0,3.33
20050903,25.03,9.31,91.5,3.78
20050904,24.86,53.36,91.3,5.14
20050905,24.21,24.29,90.15,5.55
20050906,23.86,7.36,90.87,4.45
20050907,23.69,7.83,90.83,4.9
20050908,24.42,1.69,88.85,5.49
20050909,24.9,0.34,89.3,4.96
20050910,24.78,17.52,89.87,4.81
20050911,24.04,22.92,92.04,3.72
20050912,24.38,6.46,90.96,4.14
20050913,24.48,3.22,90.36,3.93
20050914,24.81,0.49,90.83,3.29
20050915,24.59,0.57,90.74,2.33
20050916,25.07,0.04,88.9,2.46
20050917,25.22,0.0,88.14,2.71
20050918,25.15,0.0,87.85,3.62
20050919,24.83,4.24,88.2,4.42
20050920,24.97,5.76,88.0,4.61
20050921,24.94,1.15,87.78,3.66
20050922,25.17,0.01,87.34,3.12
20050923,25.11,0.0,87.45,2.84
20050924,25.2,0.01,86.83,2.85
20050925,25.2,0.08,87.31,3.02
20050926,25.13,0.0,87.3,3.3
20050927,25.38,0.0,86.29,3.51
20050928,24.8,0.08,87.38,3.17
20050929,25.11,0.0,86.07,3.38
20050930,24.7,0.0,85.31,3.19
20051001,24.42,0.0,83.33,2.46
20051002,24.48,0.05,89.37,2.45
20051003,25.07,0.03,87.85,2.43
20051004,25.42,1.05,87.36,1.79
20051005,25.42,0.25,88.15,1.46
20051006,26.34,0.03,83.5,1.0
20051007,25.35,0.07,89.11,1.45
20051008,24.63,6.22,89.6,1.85
20051009,25.17,0.7,84.85,1.75
20051010,25.51,0.71,86.27,1.81
20051011,24.7,28.8,90.34,1.72
20051012,24.57,49.85,92.74,3.19
20051013,24.62,11.08,89.08,3.58
20051014,25.3,4.99,88.97,3.24
20051015,25.26,1.81,89.36,1.82
20051016,25.22,0.01,86.81,1.7
20051017,25.08,0.06,88.11,1.89
20051018,24.64,2.75,88.94,1.83
20051019,24.66,0.97,86.46,2.84
20051020,24.95,0.12,87.46,2.69
20051021,25.14,17.94,89.96,2.14
20051022,24.88,43.12,92.56,2.38
20051023,24.65,20.0,91.02,3.48
20051024,24.31,19.94,92.58,2.29
20051025,24.35,8.9,92.29,2.36
20051026,24.57,3.29,89.26,2.16
20051027,24.57,0.04,87.18,2.58
20051028,24.2,0.05,89.21,2.97
20051029,25.19,1.47,88.07,3.28
20051030,25.36,0.36,87.9,3.34
20051031,25.27,0.25,87.42,2.61
20051101,24.92,6.7,90.5,3.03
20051102,24.27,3.96,91.55,2.51
20051103,24.34,5.51,88.49,1.79
20051104,23.43,3.6,91.19,1.26
20051105,23.42,2.82,93.26,1.4
20051106,23.53,40.15,92.49,1.85
20051107,24.52,15.94,87.31,1.36
20051108,24.11,33.21,92.76,1.11
20051109,24.39,4.61,91.14,1.42
20051110,24.49,4.16,90.59,1.01
20051111,25.0,11.21,89.04,0.64
20051112,23.79,11.42,93.84,1.47
20051113,23.49,78.82,92.63,1.1
20051114,22.97,18.81,90.32,0.99
20051115,24.25,0.02,85.86,0.9
20051116,22.48,0.0,89.59,2.01
20051117,21.26,0.55,83.46,2.17
20051118,21.4,0.22,83.58,1.97
20051119,22.29,0.41,85.73,1.66
20051120,21.9,0.53,91.05,1.87
20051121,23.33,1.22,89.83,1.72
20051122,23.54,2.37,95.27,3.3
20051123,24.44,36.65,92.14,1.1
20051124,24.5,26.37,90.34,1.38
20051125,23.51,28.41,93.39,1.97
20051126,23.6,6.46,91.38,2.23
20051127,24.05,6.57,90.35,1.94
20051128,23.98,2.44,90.0,2.87
20051129,22.75,19.46,85.25,1.9
20051130,23.58,7.27,89.38,1.3
20051201,24.23,0.56,87.4,1.43
20051202,23.92,15.82,89.34,1.77
20051203,24.76,13.23,91.43,1.66
20051204,24.84,1.75,91.05,0.87
20051205,23.92,4.23,93.42,2.16
20051206,23.78,0.33,91.01,2.5
20051207,22.83,0.0,89.16,2.35
20051208,22.86,0.0,82.22,1.92
20051209,23.08,0.45,83.39,1.15
20051210,22.93,36.66,93.34,1.45
20051211,24.12,18.69,90.56,1.32
20051212,23.36,1.78,94.02,2.03
20051213,24.12,8.77,92.91,2.51
20051214,23.88,1.08,92.08,3.0
20051215,23.03,0.02,90.16,3.22
20051216,22.02,0.0,88.1,2.72
20051217,23.22,0.06,86.24,1.63
20051218,24.06,0.66,87.27,1.49
20051219,24.71,0.37,89.8,1.58
20051220,24.64,0.0,88.51,1.6
20051221,24.91,0.03,87.8,1.46
20051222,24.57,0.55,88.25,1.65
20051223,24.27,0.02,88.13,1.93
20051224,24.24,0.0,87.4,1.26
20051225,23.27,0.0,88.81,2.07
20051226,22.46,0.0,88.46,2.63
20051227,21.25,0.0,85.5,2.55
20051228,21.14,0.0,85.38,2.03
20051229,22.12,0.0,88.81,2.22
20051230,21.43,0.0,86.91,2.47
20051231,21.27,0.0,87.9,2.47
20060101,21.88,0.02,86.58,3.14
20060102,21.55,0.07,87.59,2.61
20060103,22.02,0.01,88.62,2.59
20060104,22.95,0.15,88.76,2.41
20060105,23.17,1.41,91.24,2.76
20060106,23.07,0.2,88.41,3.44
20060107,23.51,0.2,90.06,3.22
20060108,23.7,3.35,91.75,3.78
20060109,23.8,0.25,90.02,3.32
20060110,24.0,0.02,88.5,3.25
20060111,22.72,0.13,86.98,3.12
20060112,23.21,0.51,89.43,3.32
20060113,22.71,1.54,90.21,3.93
20060114,23.31,4.73,94.22,2.58
20060115,23.83,0.78,92.06,2.25
20060116,23.74,17.89,91.92,2.47
20060117,23.72,1.07,89.63,2.29
20060118,22.75,0.0,85.42,2.22
20060119,21.1,0.0,86.62,2.45
20060120,20.4,0.0,84.91,2.28
20060121,20.21,0.0,84.16,2.12
20060122,20.9,0.0,82.04,1.94
20060123,21.44,0.0,78.53,1.54
20060124,21.92,0.0,73.18,1.41
20060125,22.02,0.0,80.57,1.95
20060126,21.64,0.0,80.57,2.6
20060127,22.32,0.02,84.2,3.17
20060128,22.96,0.0,81.8,3.47
20060129,21.92,0.0,78.45,3.42
20060130,21.1,0.0,78.47,2.8
20060131,22.14,0.0,80.71,2.92
20060201,22.42,0.0,78.93,3.01
20060202,22.65,0.0,79.04,2.92
20060203,23.7,0.11,81.13,3.05
20060204,24.54,0.76,81.99,4.2
20060205,24.94,0.06,78.23,3.88
20060206,24.36,0.0,77.1,3.43
20060207,22.24,0.0,74.34,3.08
20060208,22.68,0.0,72.67,3.16
20060209,24.05,0.0,75.96,3.07
20060210,24.94,0.09,76.11,2.99
20060211,24.44,0.0,74.13,3.42
20060212,24.47,0.0,74.56,3.32
20060213,23.46,0.0,72.4,2.89
20060214,23.14,0.0,72.74,2.03
20060215,24.95,0.0,72.71,1.63
20060216,25.26,0.0,71.11,1.53
20060217,25.17,0.0,68.81,1.54
20060218,25.07,0.0,69.17,1.87
20060219,25.2,0.0,70.04,2.13
20060220,25.04,0.0,66.74,2.35
20060221,24.67,0.0,64.71,2.02
20060222,24.74,0.0,63.91,1.98
20060223,25.38,0.0,66.9,2.07
20060224,24.25,0.0,72.56,2.25
20060225,26.67,0.0,69.59,2.11
20060226,26.92,0.0,68.79,2.04
20060227,25.54,0.0,79.88,1.51
20060228,28.23,0.0,69.52,1.06
20060301,28.14,0.0,69.78,1.15
20060302,28.4,0.15,68.2,1.77
20060303,26.17,27.42,84.47,1.22
20060304,24.97,9.66,85.67,1.53
20060305,26.47,4.77,79.79,2.04
20060306,25.99,8.26,83.42,1.37
20060307,26.99,0.59,75.48,1.33
20060308,26.11,0.61,80.97,2.07
20060309,25.69,0.62,83.83,1.92
20060310,26.68,1.59,78.0,1.38
20060311,27.38,0.94,75.32,1.16
20060312,27.75,0.09,72.96,1.67
20060313,27.91,0.01,71.83,1.0
20060314,27.48,0.03,71.11,1.12
20060315,27.8,0.04,67.73,1.32
20060316,27.01,0.0,69.17,0.7
20060317,27.82,0.0,67.17,1.3
20060318,28.13,0.0,66.61,1.74
20060319,27.56,0.0,68.45,2.6
20060320,27.66,0.0,64.4,2.2
20060321,27.29,0.0,64.37,1.47
20060322,28.37,0.01,62.86,1.23
20060323,29.17,0.01,65.55,1.33
20060324,28.98,0.0,65.15,1.45
20060325,28.84,0.0,66.54,1.87
20060326,28.46,4.12,67.48,2.07
20060327,28.59,0.63,65.86,2.44
20060328,29.03,0.0,63.8,1.48
20060329,28.92,0.01,64.39,1.44
20060330,27.71,2.93,74.62,1.43
20060331,28.69,0.8,68.99,1.56
20060401,29.17,0.02,63.03,1.69
20060402,28.86,0.0,62.09,1.33
20060403,29.53,0.0,60.97,1.39
20060404,29.94,0.0,60.12,1.52
20060405,30.05,0.0,61.0,2.04
20060406,30.35,0.0,59.1,2.61
20060407,30.5,0.0,57.49,2.99
20060408,30.55,0.01,58.24,2.63
20060409,30.34,0.02,58.32,2.56
20060410,29.94,1.71,58.69,2.31
20060411,29.74,0.91,62.26,2.8
20060412,30.01,0.04,62.36,2.69
20060413,30.14,0.65,61.3,2.43
20060414,28.28,1.53,70.54,1.63
20060415,28.57,0.4,68.96,1.59
20060416,28.25,1.92,66.86,2.01
20060417,26.54,39.21,79.37,2.39
20060418,26.68,11.89,80.08,2.38
20060419,27.51,0.03,72.91,1.84
20060420,27.67,0.11,72.74,1.09
20060421,28.09,6.95,71.36,0.77
20060422,28.26,3.82,69.62,1.81
20060423,28.18,0.01,68.39,1.7
20060424,28.97,0.0,67.61,1.6
20060425,29.05,0.01,69.64,2.56
20060426,28.56,0.0,69.3,3.38
20060427,28.9,0.0,69.29,3.19
20060428,28.74,0.0,70.07,3.75
20060429,28.17,0.0,71.5,3.62
20060430,29.1,0.0,67.92,3.81
20060501,29.09,0.0,67.47,3.98
20060502,29.22,0.01,68.82,3.62
20060503,29.05,0.02,68.9,3.46
20060504,27.69,0.25,78.06,1.35
20060505,27.12,0.09,80.78,1.55
20060506,27.48,0.05,78.49,1.96
20060507,27.55,0.01,76.33,2.02
20060508,27.79,0.5,75.67,1.89
20060509,27.21,0.23,79.12,1.71
20060510,26.97,3.29,81.85,1.66
20060511,27.29,3.18,81.19,2.13
20060512,28.9,0.79,69.53,2.43
20060513,28.14,0.0,74.32,3.04
20060514,27.67,0.0,78.69,2.93
20060515,27.65,0.02,74.16,3.11
20060516,27.69,0.49,77.31,2.83
20060517,27.09,0.03,77.73,3.23
20060518,27.13,2.81,76.62,3.81
20060519,26.52,1.31,77.47,3.48
20060520,26.74,0.12,76.72,3.7
20060521,26.78,0.36,77.76,3.89
20060522,26.98,1.88,78.91,4.08
20060523,25.88,34.66,85.52,4.31
20060524,25.58,19.61,85.59,4.79
20060525,25.87,8.19,84.53,4.99
20060526,25.08,17.41,87.01,4.22
20060527,25.34,28.35,87.16,4.23
20060528,25.15,10.79,88.81,4.32
20060529,25.12,23.21,89.55,5.22
20060530,25.44,41.76,90.62,5.48
20060531,24.71,21.87,88.74,4.28
20060601,25.41,0.41,86.78,3.27
20060602,25.42,0.04,88.64,2.73
20060603,25.68,0.02,86.92,3.06
20060604,25.69,0.67,82.98,2.67
20060605,24.91,6.51,87.3,2.59
20060606,24.95,1.39,88.0,2.77
20060607,24.54,0.02,88.22,2.77
20060608,25.21,0.01,87.28,2.69
20060609,25.28,0.02,87.44,3.06
20060610,25.25,0.0,86.44,3.02
20060611,25.42,0.0,84.55,2.88
20060612,26.02,0.0,82.63,3.51
20060613,26.0,0.0,83.1,3.59
20060614,26.12,0.17,82.85,3.6
20060615,26.63,0.29,82.36,3.12
20060616,26.28,0.12,86.21,3.13
20060617,25.98,0.06,82.55,2.98
20060618,27.0,0.01,76.39,2.39
20060619,26.22,0.34,83.61,2.82
20060620,25.49,19.11,88.39,2.67
20060621,25.21,52.65,91.76,3.0
20060622,25.06,42.3,92.19,4.1
20060623,25.3,35.8,88.54,5.42
20060624,25.25,10.24,88.7,5.18
20060625,24.95,2.51,88.2,4.81
20060626,24.91,0.5,89.87,3.45
20060627,25.56,0.14,88.0,3.58
20060628,24.96,3.63,90.65,3.7
20060629,24.4,2.89,89.16,4.31
20060630,25.26,2.92,87.65,4.22
20060701,25.05,4.23,87.26,4.88
20060702,24.8,6.17,91.25,4.38
20060703,24.59,21.61,90.09,4.93
20060704,24.86,46.38,91.04,5.28
20060705,25.16,15.48,90.0,4.88
20060706,24.86,6.53,92.42,3.38
20060707,25.32,1.61,88.32,4.04
20060708,25.49,0.18,87.85,4.29
20060709,25.3,0.53,89.1,4.07
20060710,25.19,12.51,89.28,4.54
20060711,24.49,5.57,90.8,4.66
20060712,23.68,14.4,91.97,4.46
20060713,24.19,3.74,89.95,5.0
20060714,24.57,0.59,89.9,4.58
20060715,24.94,0.48,90.01,5.08
20060716,25.24,0.15,87.79,5.15
20060717,24.97,1.61,88.69,5.3
20060718,24.76,0.46,88.18,4.5
20060719,24.6,0.21,89.32,3.52
20060720,24.91,2.49,88.62,3.83
20060721,25.21,0.52,87.5,3.91
20060722,24.44,0.0,88.58,3.26
20060723,24.73,0.0,86.29,3.36
20060724,24.84,0.0,88.12,3.25
20060725,24.66,0.61,89.16,2.63
20060726,24.45,3.81,90.75,2.99
20060727,24.16,4.57,91.31,3.68
20060728,24.09,0.65,88.05,4.34
20060729,24.17,0.36,91.42,3.61
20060730,24.81,0.09,89.54,3.15
20060731,25.05,1.61,88.37,3.55
20060801,24.84,0.28,89.72,3.46
20060802,24.84,0.11,88.85,3.68
20060803,24.42,1.42,89.98,3.84
20060804,24.51,4.79,88.58,2.98
20060805,24.25,1.26,88.52,2.56
20060806,25.02,0.0,85.47,2.54
20060807,25.09,0.0,84.84,2.69
20060808,25.16,0.05,85.44,2.66
20060809,25.13,3.21,85.71,3.44
20060810,24.74,16.14,89.99,3.88
20060811,24.9,8.53,89.34,4.19
20060812,24.43,4.54,90.16,4.32
20060813,24.72,6.68,89.37,4.49
20060814,24.6,23.57,91.04,4.05
20060815,24.94,15.81,89.3,4.34
20060816,24.38,5.71,90.31,4.77
20060817,24.52,2.28,89.65,4.69
20060818,24.67,2.19,84.2,3.88
20060819,24.83,0.1,88.25,3.61
20060820,25.29,0.93,86.09,2.91
20060821,24.23,0.8,93.58,2.24
20060822,24.92,0.12,88.26,2.1
20060823,24.82,0.05,86.23,2.7
20060824,25.11,0.59,84.54,2.82
20060825,25.03,0.09,85.96,2.41
20060826,24.85,0.0,84.4,2.3
20060827,24.72,0.0,85.05,2.94
20060828,25.0,0.17,84.99,3.91
20060829,24.82,2.26,86.53,4.18
20060830,25.4,0.66,85.53,3.37
20060831,25.68,0.0,84.61,3.15
20060901,25.67,0.42,85.37,3.03
20060902,25.57,0.16,84.91,2.96
20060903,25.34,0.01,87.76,2.82
20060904,25.97,0.02,81.61,2.83
20060905,25.21,0.0,85.48,2.93
20060906,25.99,0.11,83.14,1.81
20060907,24.82,5.36,87.3,2.02
20060908,24.82,21.85,87.24,2.59
20060909,24.23,32.54,89.8,3.28
20060910,24.39,6.61,90.4,3.56
20060911,24.71,18.5,87.19,4.35
20060912,24.66,14.31,87.8,4.42
20060913,24.59,5.66,87.29,4.57
20060914,24.3,0.63,86.69,3.86
20060915,23.8,37.81,90.11,3.76
20060916,24.56,36.4,90.23,3.34
20060917,24.42,10.67,90.42,3.04
20060918,24.27,58.37,91.86,2.97
20060919,24.73,8.83,91.2,2.96
20060920,24.62,0.97,91.55,2.56
20060921,24.71,11.79,92.39,2.34
20060922,24.59,0.8,90.27,2.41
20060923,24.53,0.15,92.27,2.07
20060924,24.28,52.95,93.54,2.51
20060925,23.82,63.58,92.05,2.9
20060926,24.19,7.17,90.69,3.57
20060927,24.62,0.03,90.07,3.55
20060928,24.65,0.01,89.99,3.65
20060929,23.97,0.03,88.33,3.25
20060930,23.93,0.05,89.28,3.3
20061001,23.94,0.01,89.12,3.41
20061002,24.39,0.0,89.04,2.98
20061003,24.73,0.16,89.25,2.64
20061004,24.88,3.09,89.0,3.2
20061005,25.02,0.3,87.75,3.46
20061006,24.48,24.12,90.49,3.51
20061007,24.37,80.97,92.81,3.45
20061008,24.51,3.46,90.77,3.7
20061009,24.1,0.3,92.01,2.77
20061010,24.66,0.68,90.56,2.75
20061011,24.98,0.06,88.3,2.29
20061012,24.97,0.17,88.25,2.23
20061013,25.06,0.05,88.38,1.52
20061014,25.62,1.6,85.72,0.8
20061015,25.64,22.6,86.41,0.81
20061016,25.65,12.2,86.18,0.93
20061017,24.59,3.6,91.45,1.01
20061018,25.3,94.43,89.02,1.35
20061019,25.09,43.87,89.7,1.03
20061020,24.76,13.57,90.52,1.63
20061021,24.7,3.38,88.41,1.45
20061022,24.45,8.25,90.2,2.0
20061023,24.42,18.54,91.15,1.92
20061024,24.27,6.91,90.94,2.55
20061025,24.24,2.22,93.0,2.25
20061026,24.51,36.29,91.65,1.43
20061027,23.73,57.45,92.56,1.36
20061028,24.07,68.58,92.31,2.12
20061029,24.11,35.99,92.02,2.26
20061030,24.22,16.09,92.48,1.76
20061031,23.52,0.56,93.03,1.15
20061101,24.89,0.18,86.46,0.75
20061102,24.42,12.8,92.79,1.51
20061103,24.69,9.56,93.14,1.8
20061104,23.47,1.18,94.44,2.01
20061105,24.49,0.16,90.95,1.77
20061106,24.59,31.29,91.1,1.45
20061107,24.18,10.13,91.85,0.95
20061108,24.08,0.53,92.0,1.32
20061109,24.15,7.5,90.41,0.86
20061110,23.9,33.64,93.16,1.76
20061111,23.92,29.88,92.91,1.52
20061112,23.82,3.09,93.82,1.86
20061113,23.52,1.63,93.81,2.03
20061114,23.69,1.86,94.63,2.18
20061115,23.92,1.66,93.57,2.14
20061116,23.76,1.4,93.39,2.42
20061117,23.87,5.15,93.81,1.6
20061118,23.93,17.13,94.96,1.35
20061119,24.17,4.48,92.0,1.28
20061120,24.17,8.2,93.36,1.94
20061121,24.38,53.53,93.58,2.37
20061122,23.66,30.85,93.15,1.53
20061123,23.86,1.81,91.03,2.14
20061124,23.78,24.43,91.23,2.01
20061125,23.79,0.17,92.16,2.11
20061126,24.62,14.62,91.88,1.83
20061127,24.44,6.09,93.82,2.07
20061128,24.32,0.12,91.59,2.3
